HeLa-S3|chr10:102973241-102973389	HeLa-S3|chr10:102974200-102974453
HeLa-S3|chr6:52855000-52855400	HeLa-S3|chr6:52855400-52855727
HeLa-S3|chr6:52855400-52855727	HeLa-S3|chr6:52857686-52858073
HeLa-S3|chr6:52861400-52861495	HeLa-S3|chr6:52861763-52861962
HeLa-S3|chr6:7262200-7262600	HeLa-S3|chr6:7262600-7262696
HeLa-S3|chr6:7267673-7267800	HeLa-S3|chr6:7267800-7267857
HeLa-S3|chr6:7267673-7267800	HeLa-S3|chr6:7267959-7268371
HeLa-S3|chr6:7267800-7267857	HeLa-S3|chr6:7267959-7268371
HeLa-S3|chr6:82642980-82643800	HeLa-S3|chr6:82643800-82644025
HeLa-S3|chr6:82642980-82643800	HeLa-S3|chr6:82644238-82644344
HeLa-S3|chr6:82643800-82644025	HeLa-S3|chr6:82644238-82644344
HeLa-S3|chr6:82647037-82647699	HeLa-S3|chr6:82647829-82648859
HeLa-S3|chr6:82647037-82647699	HeLa-S3|chr6:82649010-82649852
HeLa-S3|chr6:82647829-82648859	HeLa-S3|chr6:82649010-82649852
HeLa-S3|chr7:100433570-100433681	HeLa-S3|chr7:100434544-100434600
HeLa-S3|chr7:100449400-100449600	HeLa-S3|chr7:100450400-100451177
HeLa-S3|chr7:107519662-107519867	HeLa-S3|chr7:107520164-107520419
HeLa-S3|chr7:116436600-116436857	HeLa-S3|chr7:116437316-116438338
HeLa-S3|chr7:116440589-116441600	HeLa-S3|chr7:116441600-116442405
HeLa-S3|chr7:116440589-116441600	HeLa-S3|chr7:116442502-116442995
HeLa-S3|chr7:116441600-116442405	HeLa-S3|chr7:116442502-116442995
HeLa-S3|chr7:116442502-116442995	HeLa-S3|chr7:116444650-116444834
HeLa-S3|chr7:116442502-116442995	HeLa-S3|chr7:116445089-116445200
HeLa-S3|chr7:116444650-116444834	HeLa-S3|chr7:116445089-116445200
HeLa-S3|chr7:116444650-116444834	HeLa-S3|chr7:116446102-116446228
HeLa-S3|chr7:116445089-116445200	HeLa-S3|chr7:116446102-116446228
HeLa-S3|chr7:116449897-116450000	HeLa-S3|chr7:116450600-116451000
HeLa-S3|chr7:130854687-130855030	HeLa-S3|chr7:130855122-130856132
HeLa-S3|chr7:130854687-130855030	HeLa-S3|chr7:130856265-130856717
HeLa-S3|chr7:130855122-130856132	HeLa-S3|chr7:130856265-130856717
HeLa-S3|chr7:130855122-130856132	HeLa-S3|chr7:130857190-130858000
HeLa-S3|chr7:130856265-130856717	HeLa-S3|chr7:130857190-130858000
HeLa-S3|chr7:130857190-130858000	HeLa-S3|chr7:130859200-130859448
HeLa-S3|chr7:134290404-134290533	HeLa-S3|chr7:134290725-134291149
HeLa-S3|chr7:134298004-134299361	HeLa-S3|chr7:134299501-134299646
HeLa-S3|chr7:20636420-20636598	HeLa-S3|chr7:20638113-20638205
HeLa-S3|chr7:20636420-20636598	HeLa-S3|chr7:20638506-20638653
HeLa-S3|chr7:20638113-20638205	HeLa-S3|chr7:20638506-20638653
HeLa-S3|chr7:22705659-22705851	HeLa-S3|chr7:22706424-22708395
HeLa-S3|chr7:22706424-22708395	HeLa-S3|chr7:22708593-22708600
HeLa-S3|chr7:22706424-22708395	HeLa-S3|chr7:22708600-22708961
HeLa-S3|chr7:22708593-22708600	HeLa-S3|chr7:22708600-22708961
HeLa-S3|chr7:22708600-22708961	HeLa-S3|chr7:22711069-22711261
HeLa-S3|chr7:22711069-22711261	HeLa-S3|chr7:22711685-22711810
HeLa-S3|chr7:22711069-22711261	HeLa-S3|chr7:22712477-22713519
HeLa-S3|chr7:22711685-22711810	HeLa-S3|chr7:22712477-22713519
HeLa-S3|chr7:2300340-2300547	HeLa-S3|chr7:2300667-2300825
HeLa-S3|chr7:28076086-28077544	HeLa-S3|chr7:28077862-28077987
HeLa-S3|chr7:39628978-39629354	HeLa-S3|chr7:39629499-39629777
HeLa-S3|chr7:45031588-45031600	HeLa-S3|chr7:45031600-45031710
HeLa-S3|chr7:45031588-45031600	HeLa-S3|chr7:45032816-45032939
HeLa-S3|chr7:45031600-45031710	HeLa-S3|chr7:45032816-45032939
HeLa-S3|chr7:48122118-48122601	HeLa-S3|chr7:48122693-48123701
HeLa-S3|chr7:48122693-48123701	HeLa-S3|chr7:48123797-48127400
HeLa-S3|chr7:55312380-55312400	HeLa-S3|chr7:55312400-55314433
HeLa-S3|chr7:55312400-55314433	HeLa-S3|chr7:55314888-55315869
HeLa-S3|chr7:6347367-6347400	HeLa-S3|chr7:6347400-6347973
HeLa-S3|chr7:73263549-73264182	HeLa-S3|chr7:73264593-73264600
HeLa-S3|chr7:73263549-73264182	HeLa-S3|chr7:73264600-73266443
HeLa-S3|chr7:73264593-73264600	HeLa-S3|chr7:73264600-73266443
HeLa-S3|chr7:73264593-73264600	HeLa-S3|chr7:73266735-73266930
HeLa-S3|chr7:73264600-73266443	HeLa-S3|chr7:73266735-73266930
HeLa-S3|chr8:102298724-102298847	HeLa-S3|chr8:102299585-102299600
HeLa-S3|chr8:102298724-102298847	HeLa-S3|chr8:102299600-102301310
HeLa-S3|chr8:102299585-102299600	HeLa-S3|chr8:102299600-102301310
HeLa-S3|chr8:102303390-102303677	HeLa-S3|chr8:102303769-102304600
HeLa-S3|chr8:102303390-102303677	HeLa-S3|chr8:102304600-102305200
HeLa-S3|chr8:102303390-102303677	HeLa-S3|chr8:102305200-102305662
HeLa-S3|chr8:102303769-102304600	HeLa-S3|chr8:102304600-102305200
HeLa-S3|chr8:102303769-102304600	HeLa-S3|chr8:102305200-102305662
HeLa-S3|chr8:102304600-102305200	HeLa-S3|chr8:102305200-102305662
HeLa-S3|chr8:103823678-103823770	HeLa-S3|chr8:103825297-103825600
HeLa-S3|chr8:103823678-103823770	HeLa-S3|chr8:103825600-103825690
HeLa-S3|chr8:103825297-103825600	HeLa-S3|chr8:103825600-103825690
HeLa-S3|chr8:118631550-118632539	HeLa-S3|chr8:118632928-118633020
HeLa-S3|chr8:118631550-118632539	HeLa-S3|chr8:118633236-118633575
HeLa-S3|chr8:118631550-118632539	HeLa-S3|chr8:118634224-118634628
HeLa-S3|chr8:118632928-118633020	HeLa-S3|chr8:118633236-118633575
HeLa-S3|chr8:118632928-118633020	HeLa-S3|chr8:118634224-118634628
HeLa-S3|chr8:118633236-118633575	HeLa-S3|chr8:118634224-118634628
HeLa-S3|chr8:118874708-118874808	HeLa-S3|chr8:118874900-118875302
HeLa-S3|chr8:119755582-119755600	HeLa-S3|chr8:119755600-119755874
HeLa-S3|chr8:119755582-119755600	HeLa-S3|chr8:119756185-119756836
HeLa-S3|chr8:119755582-119755600	HeLa-S3|chr8:119757073-119757191
HeLa-S3|chr8:119755582-119755600	HeLa-S3|chr8:119757412-119757504
HeLa-S3|chr8:119755600-119755874	HeLa-S3|chr8:119756185-119756836
HeLa-S3|chr8:119755600-119755874	HeLa-S3|chr8:119757073-119757191
HeLa-S3|chr8:119755600-119755874	HeLa-S3|chr8:119757412-119757504
HeLa-S3|chr8:119756185-119756836	HeLa-S3|chr8:119757073-119757191
HeLa-S3|chr8:119756185-119756836	HeLa-S3|chr8:119757412-119757504
HeLa-S3|chr8:119757073-119757191	HeLa-S3|chr8:119757412-119757504
HeLa-S3|chr8:121096360-121096400	HeLa-S3|chr8:121096400-121096800
HeLa-S3|chr8:126122669-126122800	HeLa-S3|chr8:126122800-126123925
HeLa-S3|chr8:126131000-126131563	HeLa-S3|chr8:126131655-126131765
HeLa-S3|chr8:126140690-126141176	HeLa-S3|chr8:126141473-126141565
HeLa-S3|chr8:126140690-126141176	HeLa-S3|chr8:126142048-126142800
HeLa-S3|chr8:126141473-126141565	HeLa-S3|chr8:126142048-126142800
HeLa-S3|chr8:128754000-128756502	HeLa-S3|chr8:128757230-128758104
HeLa-S3|chr8:135851464-135851808	HeLa-S3|chr8:135852746-135852887
HeLa-S3|chr8:16683399-16683600	HeLa-S3|chr8:16683600-16683679
HeLa-S3|chr8:16683399-16683600	HeLa-S3|chr8:16683857-16684000
HeLa-S3|chr8:16683600-16683679	HeLa-S3|chr8:16683857-16684000
HeLa-S3|chr8:29916800-29917571	HeLa-S3|chr8:29917671-29917778
HeLa-S3|chr8:30399217-30399800	HeLa-S3|chr8:30399800-30401517
HeLa-S3|chr8:30399217-30399800	HeLa-S3|chr8:30401632-30401747
HeLa-S3|chr8:30399800-30401517	HeLa-S3|chr8:30401632-30401747
HeLa-S3|chr9:104224499-104224657	HeLa-S3|chr9:104224820-104225146
HeLa-S3|chr9:114821599-114822107	HeLa-S3|chr9:114823037-114823982
HeLa-S3|chr9:114821599-114822107	HeLa-S3|chr9:114824084-114824699
HeLa-S3|chr9:114823037-114823982	HeLa-S3|chr9:114824084-114824699
HeLa-S3|chr9:114831468-114831932	HeLa-S3|chr9:114832034-114832234
HeLa-S3|chr9:114831468-114831932	HeLa-S3|chr9:114832490-114832654
HeLa-S3|chr9:114832034-114832234	HeLa-S3|chr9:114832490-114832654
HeLa-S3|chr9:114834738-114835800	HeLa-S3|chr9:114835892-114837062
HeLa-S3|chr9:114872893-114873035	HeLa-S3|chr9:114874902-114875200
HeLa-S3|chr9:123380000-123380131	HeLa-S3|chr9:123382348-123382509
HeLa-S3|chr9:123387033-123387200	HeLa-S3|chr9:123387200-123387800
HeLa-S3|chr9:123387033-123387200	HeLa-S3|chr9:123387800-123387867
HeLa-S3|chr9:123387200-123387800	HeLa-S3|chr9:123387800-123387867
HeLa-S3|chr9:129986128-129986600	HeLa-S3|chr9:129987200-129987205
HeLa-S3|chr9:129986128-129986600	HeLa-S3|chr9:129988000-129988062
HeLa-S3|chr9:129986128-129986600	HeLa-S3|chr9:129988301-129988400
HeLa-S3|chr9:129987200-129987205	HeLa-S3|chr9:129988000-129988062
HeLa-S3|chr9:129987200-129987205	HeLa-S3|chr9:129988301-129988400
HeLa-S3|chr9:129988000-129988062	HeLa-S3|chr9:129988301-129988400
HeLa-S3|chr9:132536887-132538101	HeLa-S3|chr9:132538405-132538800
HeLa-S3|chr9:132538405-132538800	HeLa-S3|chr9:132540600-132541000
HeLa-S3|chr9:132540600-132541000	HeLa-S3|chr9:132541000-132541105
HeLa-S3|chr9:132540600-132541000	HeLa-S3|chr9:132542439-132542771
HeLa-S3|chr9:132541000-132541105	HeLa-S3|chr9:132542439-132542771
HeLa-S3|chr9:132542439-132542771	HeLa-S3|chr9:132543988-132544400
HeLa-S3|chr9:132542439-132542771	HeLa-S3|chr9:132544400-132545013
HeLa-S3|chr9:132543988-132544400	HeLa-S3|chr9:132544400-132545013
HeLa-S3|chr9:132543988-132544400	HeLa-S3|chr9:132545221-132545333
HeLa-S3|chr9:132543988-132544400	HeLa-S3|chr9:132545734-132546000
HeLa-S3|chr9:132544400-132545013	HeLa-S3|chr9:132545221-132545333
HeLa-S3|chr9:132544400-132545013	HeLa-S3|chr9:132545734-132546000
HeLa-S3|chr9:132545221-132545333	HeLa-S3|chr9:132545734-132546000
HeLa-S3|chr9:138859860-138860000	HeLa-S3|chr9:138861221-138861440
HeLa-S3|chr9:138970800-138972400	HeLa-S3|chr9:138972400-138972612
HeLa-S3|chr9:138988200-138988382	HeLa-S3|chr9:138988575-138988674
HeLa-S3|chr9:21812200-21812800	HeLa-S3|chr9:21814200-21814289
HeLa-S3|chr9:22201333-22201545	HeLa-S3|chr9:22203632-22204000
HeLa-S3|chr9:22206859-22207194	HeLa-S3|chr9:22208775-22208800
HeLa-S3|chr9:22206859-22207194	HeLa-S3|chr9:22208800-22209647
HeLa-S3|chr9:22208775-22208800	HeLa-S3|chr9:22208800-22209647
HeLa-S3|chr9:22208775-22208800	HeLa-S3|chr9:22209837-22209987
HeLa-S3|chr9:22208775-22208800	HeLa-S3|chr9:22210300-22210697
HeLa-S3|chr9:22208800-22209647	HeLa-S3|chr9:22209837-22209987
HeLa-S3|chr9:22208800-22209647	HeLa-S3|chr9:22210300-22210697
HeLa-S3|chr9:22208800-22209647	HeLa-S3|chr9:22211029-22212688
HeLa-S3|chr9:22209837-22209987	HeLa-S3|chr9:22210300-22210697
HeLa-S3|chr9:22209837-22209987	HeLa-S3|chr9:22211029-22212688
HeLa-S3|chr9:22210300-22210697	HeLa-S3|chr9:22211029-22212688
HeLa-S3|chr9:22214153-22214276	HeLa-S3|chr9:22215477-22216037
HeLa-S3|chr9:22214153-22214276	HeLa-S3|chr9:22216159-22216200
HeLa-S3|chr9:22214153-22214276	HeLa-S3|chr9:22216200-22216260
HeLa-S3|chr9:22215477-22216037	HeLa-S3|chr9:22216159-22216200
HeLa-S3|chr9:22215477-22216037	HeLa-S3|chr9:22216200-22216260
HeLa-S3|chr9:22215477-22216037	HeLa-S3|chr9:22216402-22217800
HeLa-S3|chr9:22216159-22216200	HeLa-S3|chr9:22216200-22216260
HeLa-S3|chr9:22216159-22216200	HeLa-S3|chr9:22216402-22217800
HeLa-S3|chr9:22216200-22216260	HeLa-S3|chr9:22216402-22217800
HeLa-S3|chr9:22237537-22238400	HeLa-S3|chr9:22239200-22239600
HeLa-S3|chr9:22237537-22238400	HeLa-S3|chr9:22239600-22239676
HeLa-S3|chr9:22237537-22238400	HeLa-S3|chr9:22239834-22240077
HeLa-S3|chr9:22239200-22239600	HeLa-S3|chr9:22239600-22239676
HeLa-S3|chr9:22239200-22239600	HeLa-S3|chr9:22239834-22240077
HeLa-S3|chr9:22239200-22239600	HeLa-S3|chr9:22240626-22240964
HeLa-S3|chr9:22239200-22239600	HeLa-S3|chr9:22241100-22241218
HeLa-S3|chr9:22239600-22239676	HeLa-S3|chr9:22239834-22240077
HeLa-S3|chr9:22239600-22239676	HeLa-S3|chr9:22240626-22240964
HeLa-S3|chr9:22239600-22239676	HeLa-S3|chr9:22241100-22241218
HeLa-S3|chr9:22239834-22240077	HeLa-S3|chr9:22240626-22240964
HeLa-S3|chr9:22239834-22240077	HeLa-S3|chr9:22241100-22241218
HeLa-S3|chr9:22240626-22240964	HeLa-S3|chr9:22241100-22241218
HeLa-S3|chr9:32394378-32394800	HeLa-S3|chr9:32394800-32396745
HeLa-S3|chr9:35113000-35113406	HeLa-S3|chr9:35113752-35113800
HeLa-S3|chr9:37908491-37908600	HeLa-S3|chr9:37908600-37908800
HeLa-S3|chr9:38381059-38381480	HeLa-S3|chr9:38383441-38383800
HeLa-S3|chrX:13535975-13536067	HeLa-S3|chrX:13536237-13536366
HeLa-S3|chrX:150921744-150921840	HeLa-S3|chrX:150922179-150922600
HeLa-S3|chrX:150921744-150921840	HeLa-S3|chrX:150922600-150923010
HeLa-S3|chrX:150922179-150922600	HeLa-S3|chrX:150922600-150923010
HeLa-S3|chrX:23901185-23902200	HeLa-S3|chrX:23902230-23902475
HeLa-S3|chrX:23901185-23902200	HeLa-S3|chrX:23902708-23903086
HeLa-S3|chrX:23902230-23902475	HeLa-S3|chrX:23902708-23903086
HeLa-S3|chrX:23916431-23917039	HeLa-S3|chrX:23917131-23917378
HeLa-S3|chrX:23916431-23917039	HeLa-S3|chrX:23918226-23920192
HeLa-S3|chrX:23917131-23917378	HeLa-S3|chrX:23918226-23920192
HeLa-S3|chrX:23918226-23920192	HeLa-S3|chrX:23920291-23920400
HeLa-S3|chrX:23918226-23920192	HeLa-S3|chrX:23920400-23920622
HeLa-S3|chrX:23918226-23920192	HeLa-S3|chrX:23920920-23921039
HeLa-S3|chrX:23920291-23920400	HeLa-S3|chrX:23920400-23920622
HeLa-S3|chrX:23920291-23920400	HeLa-S3|chrX:23920920-23921039
HeLa-S3|chrX:23920400-23920622	HeLa-S3|chrX:23920920-23921039
HeLa-S3|chrX:47374800-47376740	HeLa-S3|chrX:47377060-47378434
HeLa-S3|chrX:47381800-47381950	HeLa-S3|chrX:47382109-47382600
HeLa-S3|chrX:77279775-77279800	HeLa-S3|chrX:77279800-77280483
HeLa-S3|chrX:77279775-77279800	HeLa-S3|chrX:77280575-77280800
HeLa-S3|chrX:77279775-77279800	HeLa-S3|chrX:77280800-77280807
HeLa-S3|chrX:77279800-77280483	HeLa-S3|chrX:77280575-77280800
HeLa-S3|chrX:77279800-77280483	HeLa-S3|chrX:77280800-77280807
HeLa-S3|chrX:77280575-77280800	HeLa-S3|chrX:77280800-77280807
