HeLa-S3|chr10:102973390-103542659	HeLa-S3|chr10:102974454-103542659
HeLa-S3|chr1:110186660-110527107	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110193662-110527107
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110194379-110527107
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110195567-110527107
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110196421-110527107
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110526403
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110526599
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110544028
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110187747-110527107	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110194379-110527107
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110195567-110527107
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110196421-110527107
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110526403
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110526599
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110544028
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110193662-110527107	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110195567-110527107
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110196421-110527107
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110526403
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110526599
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110544028
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110194379-110527107	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110196421-110527107
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110526403
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110526599
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110544028
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110195567-110527107	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110526403
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110526599
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110544028
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110196421-110527107	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110526599
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110544028
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110526403	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110198722-110544028
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110526599	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110544028	HeLa-S3|chr1:110198722-110544199
HeLa-S3|chr1:110198722-110544028	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110198722-110544028	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110198722-110544028	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110198722-110544028	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110198722-110544028	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110544028	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110544199	HeLa-S3|chr1:110198722-110544877
HeLa-S3|chr1:110198722-110544199	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110198722-110544199	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110198722-110544199	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110198722-110544199	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110544199	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110544877	HeLa-S3|chr1:110198722-110544999
HeLa-S3|chr1:110198722-110544877	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110198722-110544877	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110198722-110544877	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110544877	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110544999	HeLa-S3|chr1:110198722-110545246
HeLa-S3|chr1:110198722-110544999	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110198722-110544999	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110544999	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110545246	HeLa-S3|chr1:110198722-110545951
HeLa-S3|chr1:110198722-110545246	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110545246	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110545951	HeLa-S3|chr1:110198722-110547599
HeLa-S3|chr1:110198722-110545951	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr1:110198722-110547599	HeLa-S3|chr1:110199109-110527107
HeLa-S3|chr11:109811807-109963118	HeLa-S3|chr11:109817784-109963118
HeLa-S3|chr11:118662614-118758059	HeLa-S3|chr11:118662614-118759399
HeLa-S3|chr11:118662614-118758059	HeLa-S3|chr11:118662614-118759949
HeLa-S3|chr11:118662614-118758059	HeLa-S3|chr11:118662614-118760199
HeLa-S3|chr11:118662614-118758059	HeLa-S3|chr11:118662614-118761555
HeLa-S3|chr11:118662614-118759399	HeLa-S3|chr11:118662614-118759949
HeLa-S3|chr11:118662614-118759399	HeLa-S3|chr11:118662614-118760199
HeLa-S3|chr11:118662614-118759399	HeLa-S3|chr11:118662614-118761555
HeLa-S3|chr11:118662614-118759949	HeLa-S3|chr11:118662614-118760199
HeLa-S3|chr11:118662614-118759949	HeLa-S3|chr11:118662614-118761555
HeLa-S3|chr11:118662614-118760199	HeLa-S3|chr11:118662614-118761555
HeLa-S3|chr11:119205667-119341162	HeLa-S3|chr11:119205667-119345609
HeLa-S3|chr11:120208186-120302600	HeLa-S3|chr11:120208186-120302999
HeLa-S3|chr11:124544058-124633399	HeLa-S3|chr11:124544058-124639630
HeLa-S3|chr11:124544058-124633399	HeLa-S3|chr11:124544058-124640888
HeLa-S3|chr11:124544058-124639630	HeLa-S3|chr11:124544058-124640888
HeLa-S3|chr1:112926119-113160825	HeLa-S3|chr1:112935834-113160825
HeLa-S3|chr1:112926119-113160825	HeLa-S3|chr1:112936201-113160825
HeLa-S3|chr1:112926119-113160825	HeLa-S3|chr1:112945657-113160825
HeLa-S3|chr1:112926119-113160825	HeLa-S3|chr1:112946162-113160825
HeLa-S3|chr1:112926119-113160825	HeLa-S3|chr1:112947761-113160825
HeLa-S3|chr1:112926119-113160825	HeLa-S3|chr1:112948282-113160825
HeLa-S3|chr1:112935834-113160825	HeLa-S3|chr1:112936201-113160825
HeLa-S3|chr1:112935834-113160825	HeLa-S3|chr1:112945657-113160825
HeLa-S3|chr1:112935834-113160825	HeLa-S3|chr1:112946162-113160825
HeLa-S3|chr1:112935834-113160825	HeLa-S3|chr1:112947761-113160825
HeLa-S3|chr1:112935834-113160825	HeLa-S3|chr1:112948282-113160825
HeLa-S3|chr1:112936201-113160825	HeLa-S3|chr1:112945657-113160825
HeLa-S3|chr1:112936201-113160825	HeLa-S3|chr1:112946162-113160825
HeLa-S3|chr1:112936201-113160825	HeLa-S3|chr1:112947761-113160825
HeLa-S3|chr1:112936201-113160825	HeLa-S3|chr1:112948282-113160825
HeLa-S3|chr1:112945657-113160825	HeLa-S3|chr1:112946162-113160825
HeLa-S3|chr1:112945657-113160825	HeLa-S3|chr1:112947761-113160825
HeLa-S3|chr1:112945657-113160825	HeLa-S3|chr1:112948282-113160825
HeLa-S3|chr1:112946162-113160825	HeLa-S3|chr1:112947761-113160825
HeLa-S3|chr1:112946162-113160825	HeLa-S3|chr1:112948282-113160825
HeLa-S3|chr1:112947761-113160825	HeLa-S3|chr1:112948282-113160825
HeLa-S3|chr11:16826284-17098602	HeLa-S3|chr11:16842383-17098602
HeLa-S3|chr11:34379785-34920199	HeLa-S3|chr11:34379785-34920913
HeLa-S3|chr11:46261025-46330436	HeLa-S3|chr11:46261025-46330599
HeLa-S3|chr11:46261025-46330436	HeLa-S3|chr11:46261025-46331088
HeLa-S3|chr11:46261025-46330436	HeLa-S3|chr11:46261025-46331661
HeLa-S3|chr11:46261025-46330599	HeLa-S3|chr11:46261025-46331088
HeLa-S3|chr11:46261025-46330599	HeLa-S3|chr11:46261025-46331661
HeLa-S3|chr11:46261025-46331088	HeLa-S3|chr11:46261025-46331661
HeLa-S3|chr1:146640643-146714016	HeLa-S3|chr1:146644806-146718918
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153484140-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153484492-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153485601-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153485641-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153487325-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153488201-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153489401-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153483400-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153484492-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153485601-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153485641-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153487325-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153488201-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153489401-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153484140-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153485601-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153485641-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153487325-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153488201-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153489401-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153484492-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153485641-153540109
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153487325-153540109
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153488201-153540109
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153489401-153540109
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153485601-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153487325-153540109
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153488201-153540109
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153489401-153540109
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153485641-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153488201-153540109
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153489401-153540109
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153487325-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153489401-153540109
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153488201-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153489401-153540109	HeLa-S3|chr1:153489490-153540109
HeLa-S3|chr1:153489401-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153489401-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153489401-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153489401-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153489401-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153489401-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153489490-153540109	HeLa-S3|chr1:153505401-153540109
HeLa-S3|chr1:153489490-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153489490-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153489490-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153489490-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153489490-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153505401-153540109	HeLa-S3|chr1:153509440-153541799
HeLa-S3|chr1:153505401-153540109	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153505401-153540109	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153505401-153540109	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153505401-153540109	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153509440-153541799	HeLa-S3|chr1:153509440-153542200
HeLa-S3|chr1:153509440-153541799	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153509440-153541799	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153509440-153541799	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153509440-153542200	HeLa-S3|chr1:153509440-153544269
HeLa-S3|chr1:153509440-153542200	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153509440-153542200	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153509440-153544269	HeLa-S3|chr1:153509440-153544399
HeLa-S3|chr1:153509440-153544269	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153509440-153544399	HeLa-S3|chr1:153510401-153540109
HeLa-S3|chr1:153897366-153949234	HeLa-S3|chr1:153897366-153958457
HeLa-S3|chr11:57113001-57297807	HeLa-S3|chr11:57117001-57297807
HeLa-S3|chr11:57113001-57297807	HeLa-S3|chr11:57117357-57297807
HeLa-S3|chr11:57117001-57297807	HeLa-S3|chr11:57117357-57297807
HeLa-S3|chr1:160960801-161067538	HeLa-S3|chr1:160960992-161067538
HeLa-S3|chr1:160960801-161067538	HeLa-S3|chr1:160966401-161067538
HeLa-S3|chr1:160960801-161067538	HeLa-S3|chr1:160966499-161067538
HeLa-S3|chr1:160960801-161067538	HeLa-S3|chr1:160967077-161067538
HeLa-S3|chr1:160960801-161067538	HeLa-S3|chr1:160967762-161067538
HeLa-S3|chr1:160960992-161067538	HeLa-S3|chr1:160966401-161067538
HeLa-S3|chr1:160960992-161067538	HeLa-S3|chr1:160966499-161067538
HeLa-S3|chr1:160960992-161067538	HeLa-S3|chr1:160967077-161067538
HeLa-S3|chr1:160960992-161067538	HeLa-S3|chr1:160967762-161067538
HeLa-S3|chr1:160966401-161067538	HeLa-S3|chr1:160966499-161067538
HeLa-S3|chr1:160966401-161067538	HeLa-S3|chr1:160967077-161067538
HeLa-S3|chr1:160966401-161067538	HeLa-S3|chr1:160967762-161067538
HeLa-S3|chr1:160966499-161067538	HeLa-S3|chr1:160967077-161067538
HeLa-S3|chr1:160966499-161067538	HeLa-S3|chr1:160967762-161067538
HeLa-S3|chr1:160967077-161067538	HeLa-S3|chr1:160967762-161067538
HeLa-S3|chr11:62192198-62322938	HeLa-S3|chr11:62192641-62322938
HeLa-S3|chr11:62192198-62322938	HeLa-S3|chr11:62193201-62322938
HeLa-S3|chr11:62192198-62322938	HeLa-S3|chr11:62193228-62322938
HeLa-S3|chr11:62192198-62322938	HeLa-S3|chr11:62194201-62322938
HeLa-S3|chr11:62192198-62322938	HeLa-S3|chr11:62195801-62322938
HeLa-S3|chr11:62192198-62322938	HeLa-S3|chr11:62195901-62322938
HeLa-S3|chr11:62192198-62322938	HeLa-S3|chr11:62199562-62322938
HeLa-S3|chr11:62192641-62322938	HeLa-S3|chr11:62193201-62322938
HeLa-S3|chr11:62192641-62322938	HeLa-S3|chr11:62193228-62322938
HeLa-S3|chr11:62192641-62322938	HeLa-S3|chr11:62194201-62322938
HeLa-S3|chr11:62192641-62322938	HeLa-S3|chr11:62195801-62322938
HeLa-S3|chr11:62192641-62322938	HeLa-S3|chr11:62195901-62322938
HeLa-S3|chr11:62192641-62322938	HeLa-S3|chr11:62199562-62322938
HeLa-S3|chr11:62193201-62322938	HeLa-S3|chr11:62193228-62322938
HeLa-S3|chr11:62193201-62322938	HeLa-S3|chr11:62194201-62322938
HeLa-S3|chr11:62193201-62322938	HeLa-S3|chr11:62195801-62322938
HeLa-S3|chr11:62193201-62322938	HeLa-S3|chr11:62195901-62322938
HeLa-S3|chr11:62193201-62322938	HeLa-S3|chr11:62199562-62322938
HeLa-S3|chr11:62193228-62322938	HeLa-S3|chr11:62194201-62322938
HeLa-S3|chr11:62193228-62322938	HeLa-S3|chr11:62195801-62322938
HeLa-S3|chr11:62193228-62322938	HeLa-S3|chr11:62195901-62322938
HeLa-S3|chr11:62193228-62322938	HeLa-S3|chr11:62199562-62322938
HeLa-S3|chr11:62194201-62322938	HeLa-S3|chr11:62195801-62322938
HeLa-S3|chr11:62194201-62322938	HeLa-S3|chr11:62195901-62322938
HeLa-S3|chr11:62194201-62322938	HeLa-S3|chr11:62199562-62322938
HeLa-S3|chr11:62195801-62322938	HeLa-S3|chr11:62195901-62322938
HeLa-S3|chr11:62195801-62322938	HeLa-S3|chr11:62199562-62322938
HeLa-S3|chr11:62195901-62322938	HeLa-S3|chr11:62199562-62322938
HeLa-S3|chr11:62556469-62598551	HeLa-S3|chr11:62556469-62606420
HeLa-S3|chr11:62556469-62598551	HeLa-S3|chr11:62556745-62598551
HeLa-S3|chr11:62556469-62598551	HeLa-S3|chr11:62556745-62606420
HeLa-S3|chr11:62556469-62606420	HeLa-S3|chr11:62556745-62598551
HeLa-S3|chr11:62556469-62606420	HeLa-S3|chr11:62556745-62606420
HeLa-S3|chr11:62556745-62598551	HeLa-S3|chr11:62556745-62606420
HeLa-S3|chr1:162825549-163290943	HeLa-S3|chr1:162825900-163290943
HeLa-S3|chr1:162825549-163290943	HeLa-S3|chr1:162826365-163290943
HeLa-S3|chr1:162825549-163290943	HeLa-S3|chr1:162828089-163290943
HeLa-S3|chr1:162825900-163290943	HeLa-S3|chr1:162826365-163290943
HeLa-S3|chr1:162825900-163290943	HeLa-S3|chr1:162828089-163290943
HeLa-S3|chr1:162826365-163290943	HeLa-S3|chr1:162828089-163290943
HeLa-S3|chr11:63953864-64050799	HeLa-S3|chr11:63953864-64057999
HeLa-S3|chr11:63953864-64050799	HeLa-S3|chr11:63953864-64063797
HeLa-S3|chr11:63953864-64050799	HeLa-S3|chr11:63953864-64068319
HeLa-S3|chr11:63953864-64050799	HeLa-S3|chr11:63953864-64069199
HeLa-S3|chr11:63953864-64050799	HeLa-S3|chr11:63953864-64070671
HeLa-S3|chr11:63953864-64050799	HeLa-S3|chr11:63953864-64071173
HeLa-S3|chr11:63953864-64057999	HeLa-S3|chr11:63953864-64063797
HeLa-S3|chr11:63953864-64057999	HeLa-S3|chr11:63953864-64068319
HeLa-S3|chr11:63953864-64057999	HeLa-S3|chr11:63953864-64069199
HeLa-S3|chr11:63953864-64057999	HeLa-S3|chr11:63953864-64070671
HeLa-S3|chr11:63953864-64057999	HeLa-S3|chr11:63953864-64071173
HeLa-S3|chr11:63953864-64063797	HeLa-S3|chr11:63953864-64068319
HeLa-S3|chr11:63953864-64063797	HeLa-S3|chr11:63953864-64069199
HeLa-S3|chr11:63953864-64063797	HeLa-S3|chr11:63953864-64070671
HeLa-S3|chr11:63953864-64063797	HeLa-S3|chr11:63953864-64071173
HeLa-S3|chr11:63953864-64068319	HeLa-S3|chr11:63953864-64069199
HeLa-S3|chr11:63953864-64068319	HeLa-S3|chr11:63953864-64070671
HeLa-S3|chr11:63953864-64068319	HeLa-S3|chr11:63953864-64071173
HeLa-S3|chr11:63953864-64069199	HeLa-S3|chr11:63953864-64070671
HeLa-S3|chr11:63953864-64069199	HeLa-S3|chr11:63953864-64071173
HeLa-S3|chr11:63953864-64070671	HeLa-S3|chr11:63953864-64071173
HeLa-S3|chr1:16402401-16678406	HeLa-S3|chr1:16404636-16678406
HeLa-S3|chr1:16402401-16678406	HeLa-S3|chr1:16406436-16678406
HeLa-S3|chr1:16404636-16678406	HeLa-S3|chr1:16406436-16678406
