IMR90|chr10:101736400-101736800	IMR90|chr10:101737000-101737400
IMR90|chr5:54048600-54049200	IMR90|chr5:54050800-54051000
IMR90|chr5:54048600-54049200	IMR90|chr5:54051600-54052600
IMR90|chr5:54050800-54051000	IMR90|chr5:54051600-54052600
IMR90|chr5:54050800-54051000	IMR90|chr5:54052800-54053000
IMR90|chr5:54050800-54051000	IMR90|chr5:54053200-54053400
IMR90|chr5:54051600-54052600	IMR90|chr5:54052800-54053000
IMR90|chr5:54051600-54052600	IMR90|chr5:54053200-54053400
IMR90|chr5:54051600-54052600	IMR90|chr5:54055600-54056000
IMR90|chr5:54052800-54053000	IMR90|chr5:54053200-54053400
IMR90|chr5:54052800-54053000	IMR90|chr5:54055600-54056000
IMR90|chr5:54053200-54053400	IMR90|chr5:54055600-54056000
IMR90|chr5:54055600-54056000	IMR90|chr5:54057200-54057400
IMR90|chr5:54055600-54056000	IMR90|chr5:54057600-54058000
IMR90|chr5:54055600-54056000	IMR90|chr5:54058400-54058600
IMR90|chr5:54057200-54057400	IMR90|chr5:54057600-54058000
IMR90|chr5:54057200-54057400	IMR90|chr5:54058400-54058600
IMR90|chr5:54057200-54057400	IMR90|chr5:54060000-54060200
IMR90|chr5:54057600-54058000	IMR90|chr5:54058400-54058600
IMR90|chr5:54057600-54058000	IMR90|chr5:54060000-54060200
IMR90|chr5:54058400-54058600	IMR90|chr5:54060000-54060200
IMR90|chr5:54138600-54138800	IMR90|chr5:54140000-54140400
IMR90|chr5:54138600-54138800	IMR90|chr5:54140400-54140800
IMR90|chr5:54138600-54138800	IMR90|chr5:54141200-54141600
IMR90|chr5:54138600-54138800	IMR90|chr5:54141600-54142000
IMR90|chr5:54140000-54140400	IMR90|chr5:54140400-54140800
IMR90|chr5:54140000-54140400	IMR90|chr5:54141200-54141600
IMR90|chr5:54140000-54140400	IMR90|chr5:54141600-54142000
IMR90|chr5:54140400-54140800	IMR90|chr5:54141200-54141600
IMR90|chr5:54140400-54140800	IMR90|chr5:54141600-54142000
IMR90|chr5:54141200-54141600	IMR90|chr5:54141600-54142000
IMR90|chr5:54447600-54447800	IMR90|chr5:54447800-54448200
IMR90|chr5:54447600-54447800	IMR90|chr5:54448200-54448800
IMR90|chr5:54447600-54447800	IMR90|chr5:54450200-54451000
IMR90|chr5:54447600-54447800	IMR90|chr5:54451000-54451200
IMR90|chr5:54447800-54448200	IMR90|chr5:54448200-54448800
IMR90|chr5:54447800-54448200	IMR90|chr5:54450200-54451000
IMR90|chr5:54447800-54448200	IMR90|chr5:54451000-54451200
IMR90|chr5:54447800-54448200	IMR90|chr5:54451400-54451600
IMR90|chr5:54448200-54448800	IMR90|chr5:54450200-54451000
IMR90|chr5:54448200-54448800	IMR90|chr5:54451000-54451200
IMR90|chr5:54448200-54448800	IMR90|chr5:54451400-54451600
IMR90|chr5:54450200-54451000	IMR90|chr5:54451000-54451200
IMR90|chr5:54450200-54451000	IMR90|chr5:54451400-54451600
IMR90|chr5:54451000-54451200	IMR90|chr5:54451400-54451600
IMR90|chr5:95192800-95193600	IMR90|chr5:95195800-95196400
IMR90|chr5:95195800-95196400	IMR90|chr5:95196600-95199600
IMR90|chr5:95196600-95199600	IMR90|chr5:95200600-95201200
IMR90|chr5:95665000-95668000	IMR90|chr5:95668800-95669000
IMR90|chr5:95668800-95669000	IMR90|chr5:95671200-95671600
IMR90|chr5:95668800-95669000	IMR90|chr5:95671800-95673000
IMR90|chr5:95671200-95671600	IMR90|chr5:95671800-95673000
IMR90|chr5:95671200-95671600	IMR90|chr5:95673200-95673400
IMR90|chr5:95671800-95673000	IMR90|chr5:95673200-95673400
IMR90|chr5:9774800-9775000	IMR90|chr5:9775400-9775600
IMR90|chr6:108877000-108877600	IMR90|chr6:108877600-108878000
IMR90|chr6:108877000-108877600	IMR90|chr6:108878000-108878200
IMR90|chr6:108877000-108877600	IMR90|chr6:108878200-108878400
IMR90|chr6:108877600-108878000	IMR90|chr6:108878000-108878200
IMR90|chr6:108877600-108878000	IMR90|chr6:108878200-108878400
IMR90|chr6:108878000-108878200	IMR90|chr6:108878200-108878400
IMR90|chr6:109705200-109705600	IMR90|chr6:109705600-109706000
IMR90|chr6:109705200-109705600	IMR90|chr6:109706000-109706200
IMR90|chr6:109705600-109706000	IMR90|chr6:109706000-109706200
IMR90|chr6:110849000-110849200	IMR90|chr6:110849200-110849400
IMR90|chr6:110849000-110849200	IMR90|chr6:110850000-110850400
IMR90|chr6:110849000-110849200	IMR90|chr6:110851200-110851400
IMR90|chr6:110849000-110849200	IMR90|chr6:110852000-110852200
IMR90|chr6:110849200-110849400	IMR90|chr6:110850000-110850400
IMR90|chr6:110849200-110849400	IMR90|chr6:110851200-110851400
IMR90|chr6:110849200-110849400	IMR90|chr6:110852000-110852200
IMR90|chr6:110850000-110850400	IMR90|chr6:110851200-110851400
IMR90|chr6:110850000-110850400	IMR90|chr6:110852000-110852200
IMR90|chr6:110851200-110851400	IMR90|chr6:110852000-110852200
IMR90|chr6:110858600-110858800	IMR90|chr6:110858800-110859000
IMR90|chr6:11586400-11587400	IMR90|chr6:11590400-11590800
IMR90|chr6:11590400-11590800	IMR90|chr6:11590800-11591200
IMR90|chr6:138910200-138910400	IMR90|chr6:138913800-138914000
IMR90|chr6:138913800-138914000	IMR90|chr6:138915400-138915600
IMR90|chr6:138913800-138914000	IMR90|chr6:138915600-138915800
IMR90|chr6:138913800-138914000	IMR90|chr6:138916600-138917200
IMR90|chr6:138915400-138915600	IMR90|chr6:138915600-138915800
IMR90|chr6:138915400-138915600	IMR90|chr6:138916600-138917200
IMR90|chr6:138915600-138915800	IMR90|chr6:138916600-138917200
IMR90|chr6:149884400-149884600	IMR90|chr6:149884800-149885400
IMR90|chr6:149884400-149884600	IMR90|chr6:149886200-149886600
IMR90|chr6:149884800-149885400	IMR90|chr6:149886200-149886600
IMR90|chr6:150246400-150246600	IMR90|chr6:150247600-150247800
IMR90|chr6:151134400-151134600	IMR90|chr6:151134600-151135200
IMR90|chr6:161392800-161393000	IMR90|chr6:161393000-161393200
IMR90|chr6:161392800-161393000	IMR90|chr6:161394000-161394800
IMR90|chr6:161392800-161393000	IMR90|chr6:161395000-161396000
IMR90|chr6:161393000-161393200	IMR90|chr6:161394000-161394800
IMR90|chr6:161393000-161393200	IMR90|chr6:161395000-161396000
IMR90|chr6:161394000-161394800	IMR90|chr6:161395000-161396000
IMR90|chr6:17851400-17851600	IMR90|chr6:17851800-17852200
IMR90|chr6:17851400-17851600	IMR90|chr6:17852600-17852800
IMR90|chr6:17851800-17852200	IMR90|chr6:17852600-17852800
IMR90|chr6:18122000-18122200	IMR90|chr6:18122200-18122400
IMR90|chr6:20876000-20876400	IMR90|chr6:20876400-20876800
IMR90|chr6:20876000-20876400	IMR90|chr6:20877200-20877600
IMR90|chr6:20876000-20876400	IMR90|chr6:20877600-20877800
IMR90|chr6:20876000-20876400	IMR90|chr6:20878000-20878400
IMR90|chr6:20876400-20876800	IMR90|chr6:20877200-20877600
IMR90|chr6:20876400-20876800	IMR90|chr6:20877600-20877800
IMR90|chr6:20876400-20876800	IMR90|chr6:20878000-20878400
IMR90|chr6:20877200-20877600	IMR90|chr6:20877600-20877800
IMR90|chr6:20877200-20877600	IMR90|chr6:20878000-20878400
IMR90|chr6:20877600-20877800	IMR90|chr6:20878000-20878400
IMR90|chr6:26034800-26035000	IMR90|chr6:26035200-26035400
IMR90|chr6:27857200-27857600	IMR90|chr6:27859200-27859600
IMR90|chr6:27857200-27857600	IMR90|chr6:27859600-27860400
IMR90|chr6:27859200-27859600	IMR90|chr6:27859600-27860400
IMR90|chr6:30845000-30845200	IMR90|chr6:30846000-30846200
IMR90|chr6:31054400-31054800	IMR90|chr6:31054800-31055400
IMR90|chr6:31912800-31913000	IMR90|chr6:31914400-31914600
IMR90|chr6:31914400-31914600	IMR90|chr6:31916800-31917200
IMR90|chr6:35419200-35419400	IMR90|chr6:35419400-35419600
IMR90|chr6:35419200-35419400	IMR90|chr6:35421200-35421800
IMR90|chr6:35419200-35419400	IMR90|chr6:35422000-35422400
IMR90|chr6:35419400-35419600	IMR90|chr6:35421200-35421800
IMR90|chr6:35419400-35419600	IMR90|chr6:35422000-35422400
IMR90|chr6:35421200-35421800	IMR90|chr6:35422000-35422400
IMR90|chr6:37099200-37099600	IMR90|chr6:37101600-37103000
IMR90|chr6:37101600-37103000	IMR90|chr6:37104400-37104800
IMR90|chr6:37104400-37104800	IMR90|chr6:37106200-37106600
IMR90|chr6:37104400-37104800	IMR90|chr6:37107400-37107600
IMR90|chr6:37106200-37106600	IMR90|chr6:37107400-37107600
IMR90|chr6:3797400-3798800	IMR90|chr6:3801600-3801800
IMR90|chr6:3801600-3801800	IMR90|chr6:3803800-3804800
IMR90|chr6:3803800-3804800	IMR90|chr6:3805400-3805800
IMR90|chr6:3803800-3804800	IMR90|chr6:3806400-3806600
IMR90|chr6:3805400-3805800	IMR90|chr6:3806400-3806600
IMR90|chr6:3805400-3805800	IMR90|chr6:3808600-3808800
IMR90|chr6:3805400-3805800	IMR90|chr6:3808800-3809600
IMR90|chr6:3806400-3806600	IMR90|chr6:3808600-3808800
IMR90|chr6:3806400-3806600	IMR90|chr6:3808800-3809600
IMR90|chr6:3808600-3808800	IMR90|chr6:3808800-3809600
IMR90|chr6:41749400-41749600	IMR90|chr6:41753000-41753400
IMR90|chr6:41753000-41753400	IMR90|chr6:41753400-41753600
IMR90|chr6:42011600-42012200	IMR90|chr6:42012200-42012800
IMR90|chr6:42011600-42012200	IMR90|chr6:42013000-42013200
IMR90|chr6:42011600-42012200	IMR90|chr6:42014200-42014600
IMR90|chr6:42011600-42012200	IMR90|chr6:42014800-42015000
IMR90|chr6:42011600-42012200	IMR90|chr6:42015000-42015800
IMR90|chr6:42012200-42012800	IMR90|chr6:42013000-42013200
IMR90|chr6:42012200-42012800	IMR90|chr6:42014200-42014600
IMR90|chr6:42012200-42012800	IMR90|chr6:42014800-42015000
IMR90|chr6:42012200-42012800	IMR90|chr6:42015000-42015800
IMR90|chr6:42013000-42013200	IMR90|chr6:42014200-42014600
IMR90|chr6:42013000-42013200	IMR90|chr6:42014800-42015000
IMR90|chr6:42013000-42013200	IMR90|chr6:42015000-42015800
IMR90|chr6:42014200-42014600	IMR90|chr6:42014800-42015000
IMR90|chr6:42014200-42014600	IMR90|chr6:42015000-42015800
IMR90|chr6:42014200-42014600	IMR90|chr6:42017200-42017400
IMR90|chr6:42014200-42014600	IMR90|chr6:42017600-42017800
IMR90|chr6:42014800-42015000	IMR90|chr6:42015000-42015800
IMR90|chr6:42014800-42015000	IMR90|chr6:42017200-42017400
IMR90|chr6:42014800-42015000	IMR90|chr6:42017600-42017800
IMR90|chr6:42015000-42015800	IMR90|chr6:42017200-42017400
IMR90|chr6:42015000-42015800	IMR90|chr6:42017600-42017800
IMR90|chr6:42017200-42017400	IMR90|chr6:42017600-42017800
IMR90|chr6:52280400-52281200	IMR90|chr6:52281600-52281800
IMR90|chr6:52280400-52281200	IMR90|chr6:52282200-52282600
IMR90|chr6:52280400-52281200	IMR90|chr6:52282600-52282800
IMR90|chr6:52280400-52281200	IMR90|chr6:52283600-52284000
IMR90|chr6:52281600-52281800	IMR90|chr6:52282200-52282600
IMR90|chr6:52281600-52281800	IMR90|chr6:52282600-52282800
IMR90|chr6:52281600-52281800	IMR90|chr6:52283600-52284000
IMR90|chr6:52282200-52282600	IMR90|chr6:52282600-52282800
IMR90|chr6:52282200-52282600	IMR90|chr6:52283600-52284000
IMR90|chr6:52282600-52282800	IMR90|chr6:52283600-52284000
IMR90|chr6:52288400-52289000	IMR90|chr6:52289000-52289600
IMR90|chr6:52535200-52535400	IMR90|chr6:52536600-52536800
IMR90|chr6:52535200-52535400	IMR90|chr6:52536800-52537600
IMR90|chr6:52536600-52536800	IMR90|chr6:52536800-52537600
IMR90|chr6:52741400-52741600	IMR90|chr6:52741800-52742400
IMR90|chr6:52741400-52741600	IMR90|chr6:52742800-52743000
IMR90|chr6:52741800-52742400	IMR90|chr6:52742800-52743000
IMR90|chr6:83907800-83908200	IMR90|chr6:83908200-83908800
IMR90|chr6:86354600-86354800	IMR90|chr6:86355000-86355200
IMR90|chr7:101879800-101880000	IMR90|chr7:101880000-101880200
IMR90|chr7:105400000-105400400	IMR90|chr7:105400600-105401000
IMR90|chr7:105400000-105400400	IMR90|chr7:105401200-105401800
IMR90|chr7:105400600-105401000	IMR90|chr7:105401200-105401800
IMR90|chr7:105406400-105407200	IMR90|chr7:105407400-105407600
IMR90|chr7:105406400-105407200	IMR90|chr7:105409800-105410400
IMR90|chr7:105406400-105407200	IMR90|chr7:105410400-105410600
IMR90|chr7:105407400-105407600	IMR90|chr7:105409800-105410400
IMR90|chr7:105407400-105407600	IMR90|chr7:105410400-105410600
IMR90|chr7:105407400-105407600	IMR90|chr7:105410800-105411200
IMR90|chr7:105409800-105410400	IMR90|chr7:105410400-105410600
IMR90|chr7:105409800-105410400	IMR90|chr7:105410800-105411200
IMR90|chr7:105409800-105410400	IMR90|chr7:105411200-105411400
IMR90|chr7:105410400-105410600	IMR90|chr7:105410800-105411200
IMR90|chr7:105410400-105410600	IMR90|chr7:105411200-105411400
IMR90|chr7:105410800-105411200	IMR90|chr7:105411200-105411400
IMR90|chr7:106357200-106357800	IMR90|chr7:106358000-106358600
IMR90|chr7:106357200-106357800	IMR90|chr7:106358600-106358800
IMR90|chr7:106357200-106357800	IMR90|chr7:106359000-106359400
IMR90|chr7:106357200-106357800	IMR90|chr7:106359400-106359600
IMR90|chr7:106358000-106358600	IMR90|chr7:106358600-106358800
IMR90|chr7:106358000-106358600	IMR90|chr7:106359000-106359400
IMR90|chr7:106358000-106358600	IMR90|chr7:106359400-106359600
IMR90|chr7:106358600-106358800	IMR90|chr7:106359000-106359400
IMR90|chr7:106358600-106358800	IMR90|chr7:106359400-106359600
IMR90|chr7:106359000-106359400	IMR90|chr7:106359400-106359600
IMR90|chr7:106359000-106359400	IMR90|chr7:106362800-106363000
IMR90|chr7:106359400-106359600	IMR90|chr7:106362800-106363000
IMR90|chr7:107786000-107786400	IMR90|chr7:107786400-107786600
IMR90|chr7:130916000-130916400	IMR90|chr7:130916400-130916600
IMR90|chr7:138575200-138575400	IMR90|chr7:138575600-138576200
IMR90|chr7:138575200-138575400	IMR90|chr7:138576200-138576600
IMR90|chr7:138575600-138576200	IMR90|chr7:138576200-138576600
IMR90|chr7:140353000-140353400	IMR90|chr7:140355800-140356200
IMR90|chr7:140355800-140356200	IMR90|chr7:140357000-140357200
IMR90|chr7:154998000-154998400	IMR90|chr7:154998400-154998600
IMR90|chr7:154998000-154998400	IMR90|chr7:155000600-155001000
IMR90|chr7:154998000-154998400	IMR90|chr7:155001200-155001400
IMR90|chr7:154998400-154998600	IMR90|chr7:155000600-155001000
IMR90|chr7:154998400-154998600	IMR90|chr7:155001200-155001400
IMR90|chr7:155000600-155001000	IMR90|chr7:155001200-155001400
IMR90|chr7:42130800-42131200	IMR90|chr7:42131200-42131400
IMR90|chr7:42130800-42131200	IMR90|chr7:42131600-42132000
IMR90|chr7:42131200-42131400	IMR90|chr7:42131600-42132000
IMR90|chr7:42136000-42137200	IMR90|chr7:42137200-42137600
IMR90|chr7:42136000-42137200	IMR90|chr7:42137800-42139200
IMR90|chr7:42136000-42137200	IMR90|chr7:42140200-42140600
IMR90|chr7:42137200-42137600	IMR90|chr7:42137800-42139200
IMR90|chr7:42137200-42137600	IMR90|chr7:42140200-42140600
IMR90|chr7:42137800-42139200	IMR90|chr7:42140200-42140600
IMR90|chr7:44888800-44889000	IMR90|chr7:44889000-44889200
IMR90|chr7:44888800-44889000	IMR90|chr7:44890200-44890400
IMR90|chr7:44889000-44889200	IMR90|chr7:44890200-44890400
IMR90|chr7:45152200-45152400	IMR90|chr7:45152400-45152600
IMR90|chr7:50599200-50599800	IMR90|chr7:50599800-50600000
IMR90|chr7:50599200-50599800	IMR90|chr7:50602400-50602600
IMR90|chr7:50599200-50599800	IMR90|chr7:50602600-50602800
IMR90|chr7:50599800-50600000	IMR90|chr7:50602400-50602600
IMR90|chr7:50599800-50600000	IMR90|chr7:50602600-50602800
IMR90|chr7:50602400-50602600	IMR90|chr7:50602600-50602800
IMR90|chr7:76874800-76875000	IMR90|chr7:76875000-76875400
IMR90|chr7:76874800-76875000	IMR90|chr7:76875400-76876000
IMR90|chr7:76874800-76875000	IMR90|chr7:76876000-76876200
IMR90|chr7:76875000-76875400	IMR90|chr7:76875400-76876000
IMR90|chr7:76875000-76875400	IMR90|chr7:76876000-76876200
IMR90|chr7:76875400-76876000	IMR90|chr7:76876000-76876200
IMR90|chr7:76955200-76955400	IMR90|chr7:76955400-76955600
IMR90|chr7:76955200-76955400	IMR90|chr7:76955800-76956000
IMR90|chr7:76955200-76955400	IMR90|chr7:76956200-76956400
IMR90|chr7:76955200-76955400	IMR90|chr7:76956600-76958000
IMR90|chr7:76955200-76955400	IMR90|chr7:76958000-76958200
IMR90|chr7:76955200-76955400	IMR90|chr7:76958200-76959400
IMR90|chr7:76955400-76955600	IMR90|chr7:76955800-76956000
IMR90|chr7:76955400-76955600	IMR90|chr7:76956200-76956400
IMR90|chr7:76955400-76955600	IMR90|chr7:76956600-76958000
IMR90|chr7:76955400-76955600	IMR90|chr7:76958000-76958200
IMR90|chr7:76955400-76955600	IMR90|chr7:76958200-76959400
IMR90|chr7:76955800-76956000	IMR90|chr7:76956200-76956400
IMR90|chr7:76955800-76956000	IMR90|chr7:76956600-76958000
IMR90|chr7:76955800-76956000	IMR90|chr7:76958000-76958200
IMR90|chr7:76955800-76956000	IMR90|chr7:76958200-76959400
IMR90|chr7:76956200-76956400	IMR90|chr7:76956600-76958000
IMR90|chr7:76956200-76956400	IMR90|chr7:76958000-76958200
IMR90|chr7:76956200-76956400	IMR90|chr7:76958200-76959400
IMR90|chr7:76956600-76958000	IMR90|chr7:76958000-76958200
IMR90|chr7:76956600-76958000	IMR90|chr7:76958200-76959400
IMR90|chr7:76956600-76958000	IMR90|chr7:76961000-76961400
IMR90|chr7:76958000-76958200	IMR90|chr7:76958200-76959400
IMR90|chr7:76958000-76958200	IMR90|chr7:76961000-76961400
IMR90|chr7:76958000-76958200	IMR90|chr7:76961400-76961600
IMR90|chr7:76958000-76958200	IMR90|chr7:76961600-76961800
IMR90|chr7:76958200-76959400	IMR90|chr7:76961000-76961400
IMR90|chr7:76958200-76959400	IMR90|chr7:76961400-76961600
IMR90|chr7:76958200-76959400	IMR90|chr7:76961600-76961800
IMR90|chr7:76961000-76961400	IMR90|chr7:76961400-76961600
IMR90|chr7:76961000-76961400	IMR90|chr7:76961600-76961800
IMR90|chr7:76961400-76961600	IMR90|chr7:76961600-76961800
IMR90|chr7:90712000-90712600	IMR90|chr7:90712600-90712800
IMR90|chr7:90712000-90712600	IMR90|chr7:90713600-90713800
IMR90|chr7:90712600-90712800	IMR90|chr7:90713600-90713800
IMR90|chr8:101539600-101539800	IMR90|chr8:101540000-101540600
IMR90|chr8:101966000-101966200	IMR90|chr8:101966600-101966800
IMR90|chr8:103816800-103818000	IMR90|chr8:103820400-103822000
IMR90|chr8:103820400-103822000	IMR90|chr8:103822200-103822400
IMR90|chr8:103820400-103822000	IMR90|chr8:103823400-103823600
IMR90|chr8:103820400-103822000	IMR90|chr8:103823600-103823800
IMR90|chr8:103820400-103822000	IMR90|chr8:103823800-103824000
IMR90|chr8:103822200-103822400	IMR90|chr8:103823400-103823600
IMR90|chr8:103822200-103822400	IMR90|chr8:103823600-103823800
IMR90|chr8:103822200-103822400	IMR90|chr8:103823800-103824000
IMR90|chr8:103822200-103822400	IMR90|chr8:103825400-103825600
IMR90|chr8:103823400-103823600	IMR90|chr8:103823600-103823800
IMR90|chr8:103823400-103823600	IMR90|chr8:103823800-103824000
IMR90|chr8:103823400-103823600	IMR90|chr8:103825400-103825600
IMR90|chr8:103823600-103823800	IMR90|chr8:103823800-103824000
IMR90|chr8:103823600-103823800	IMR90|chr8:103825400-103825600
IMR90|chr8:103823800-103824000	IMR90|chr8:103825400-103825600
IMR90|chr8:11748000-11748200	IMR90|chr8:11748400-11749200
IMR90|chr8:11748000-11748200	IMR90|chr8:11749400-11749800
IMR90|chr8:11748400-11749200	IMR90|chr8:11749400-11749800
IMR90|chr8:11759000-11759200	IMR90|chr8:11759200-11759600
IMR90|chr8:119426800-119427000	IMR90|chr8:119427000-119427200
IMR90|chr8:119426800-119427000	IMR90|chr8:119427400-119427800
IMR90|chr8:119426800-119427000	IMR90|chr8:119428400-119428800
IMR90|chr8:119427000-119427200	IMR90|chr8:119427400-119427800
IMR90|chr8:119427000-119427200	IMR90|chr8:119428400-119428800
IMR90|chr8:119427400-119427800	IMR90|chr8:119428400-119428800
IMR90|chr8:126131200-126131800	IMR90|chr8:126132800-126133200
IMR90|chr8:126132800-126133200	IMR90|chr8:126135800-126136000
IMR90|chr8:141477200-141477800	IMR90|chr8:141478400-141479400
IMR90|chr8:17462800-17463000	IMR90|chr8:17463200-17463600
IMR90|chr8:17462800-17463000	IMR90|chr8:17465400-17466200
IMR90|chr8:17463200-17463600	IMR90|chr8:17465400-17466200
IMR90|chr8:17465400-17466200	IMR90|chr8:17468200-17468400
IMR90|chr8:17465400-17466200	IMR90|chr8:17468800-17469200
IMR90|chr8:17468200-17468400	IMR90|chr8:17468800-17469200
IMR90|chr8:17468200-17468400	IMR90|chr8:17469600-17469800
IMR90|chr8:17468200-17468400	IMR90|chr8:17471800-17472000
IMR90|chr8:17468800-17469200	IMR90|chr8:17469600-17469800
IMR90|chr8:17468800-17469200	IMR90|chr8:17471800-17472000
IMR90|chr8:17468800-17469200	IMR90|chr8:17472000-17472600
IMR90|chr8:17469600-17469800	IMR90|chr8:17471800-17472000
IMR90|chr8:17469600-17469800	IMR90|chr8:17472000-17472600
IMR90|chr8:17471800-17472000	IMR90|chr8:17472000-17472600
IMR90|chr8:19267400-19267800	IMR90|chr8:19269800-19270000
IMR90|chr8:19269800-19270000	IMR90|chr8:19271200-19271800
IMR90|chr8:19269800-19270000	IMR90|chr8:19272000-19272400
IMR90|chr8:19271200-19271800	IMR90|chr8:19272000-19272400
IMR90|chr8:26297800-26298200	IMR90|chr8:26298400-26298600
IMR90|chr8:26297800-26298200	IMR90|chr8:26298600-26298800
IMR90|chr8:26298400-26298600	IMR90|chr8:26298600-26298800
IMR90|chr8:26303600-26304000	IMR90|chr8:26304000-26304200
IMR90|chr8:26303600-26304000	IMR90|chr8:26305400-26305600
IMR90|chr8:26304000-26304200	IMR90|chr8:26305400-26305600
IMR90|chr8:26305400-26305600	IMR90|chr8:26308200-26309600
IMR90|chr8:26308200-26309600	IMR90|chr8:26309600-26309800
IMR90|chr8:33420800-33421000	IMR90|chr8:33422200-33422400
IMR90|chr8:36949000-36949200	IMR90|chr8:36949400-36949800
IMR90|chr8:36999400-36999600	IMR90|chr8:36999800-37000200
IMR90|chr8:36999400-36999600	IMR90|chr8:37000600-37003800
IMR90|chr8:36999800-37000200	IMR90|chr8:37000600-37003800
IMR90|chr8:37000600-37003800	IMR90|chr8:37003800-37004000
IMR90|chr8:37000600-37003800	IMR90|chr8:37004800-37005400
IMR90|chr8:37000600-37003800	IMR90|chr8:37005800-37006400
IMR90|chr8:37003800-37004000	IMR90|chr8:37004800-37005400
IMR90|chr8:37003800-37004000	IMR90|chr8:37005800-37006400
IMR90|chr8:37003800-37004000	IMR90|chr8:37006800-37007000
IMR90|chr8:37004800-37005400	IMR90|chr8:37005800-37006400
IMR90|chr8:37004800-37005400	IMR90|chr8:37006800-37007000
IMR90|chr8:37005800-37006400	IMR90|chr8:37006800-37007000
IMR90|chr8:37010600-37010800	IMR90|chr8:37010800-37011000
IMR90|chr8:37244400-37245000	IMR90|chr8:37246000-37246200
IMR90|chr8:37246000-37246200	IMR90|chr8:37248800-37249000
IMR90|chr8:37246000-37246200	IMR90|chr8:37249400-37249600
IMR90|chr8:37248800-37249000	IMR90|chr8:37249400-37249600
IMR90|chr8:37396600-37397400	IMR90|chr8:37397600-37398000
IMR90|chr8:37396600-37397400	IMR90|chr8:37400600-37400800
IMR90|chr8:37397600-37398000	IMR90|chr8:37400600-37400800
IMR90|chr8:37397600-37398000	IMR90|chr8:37401200-37401400
IMR90|chr8:37400600-37400800	IMR90|chr8:37401200-37401400
IMR90|chr8:37400600-37400800	IMR90|chr8:37401400-37402400
IMR90|chr8:37400600-37400800	IMR90|chr8:37402800-37404000
IMR90|chr8:37401200-37401400	IMR90|chr8:37401400-37402400
IMR90|chr8:37401200-37401400	IMR90|chr8:37402800-37404000
IMR90|chr8:37401200-37401400	IMR90|chr8:37404600-37404800
IMR90|chr8:37401200-37401400	IMR90|chr8:37404800-37405200
IMR90|chr8:37401400-37402400	IMR90|chr8:37402800-37404000
IMR90|chr8:37401400-37402400	IMR90|chr8:37404600-37404800
IMR90|chr8:37401400-37402400	IMR90|chr8:37404800-37405200
IMR90|chr8:37402800-37404000	IMR90|chr8:37404600-37404800
IMR90|chr8:37402800-37404000	IMR90|chr8:37404800-37405200
IMR90|chr8:37404600-37404800	IMR90|chr8:37404800-37405200
IMR90|chr8:37773600-37773800	IMR90|chr8:37773800-37774000
IMR90|chr8:41004200-41004600	IMR90|chr8:41004600-41004800
IMR90|chr8:41008600-41009200	IMR90|chr8:41009200-41009400
IMR90|chr8:41008600-41009200	IMR90|chr8:41009400-41009800
IMR90|chr8:41008600-41009200	IMR90|chr8:41010600-41012000
IMR90|chr8:41009200-41009400	IMR90|chr8:41009400-41009800
IMR90|chr8:41009200-41009400	IMR90|chr8:41010600-41012000
IMR90|chr8:41009400-41009800	IMR90|chr8:41010600-41012000
IMR90|chr8:630400-630600	IMR90|chr8:630800-631200
IMR90|chr8:630400-630600	IMR90|chr8:631200-631400
IMR90|chr8:630400-630600	IMR90|chr8:631600-631800
IMR90|chr8:630400-630600	IMR90|chr8:632000-632200
IMR90|chr8:630800-631200	IMR90|chr8:631200-631400
IMR90|chr8:630800-631200	IMR90|chr8:631600-631800
IMR90|chr8:630800-631200	IMR90|chr8:632000-632200
IMR90|chr8:631200-631400	IMR90|chr8:631600-631800
IMR90|chr8:631200-631400	IMR90|chr8:632000-632200
IMR90|chr8:631600-631800	IMR90|chr8:632000-632200
IMR90|chr8:67368000-67368400	IMR90|chr8:67370400-67370800
IMR90|chr8:67368000-67368400	IMR90|chr8:67370800-67371600
IMR90|chr8:67370400-67370800	IMR90|chr8:67370800-67371600
IMR90|chr8:67370400-67370800	IMR90|chr8:67372200-67372600
IMR90|chr8:67370400-67370800	IMR90|chr8:67372600-67372800
IMR90|chr8:67370800-67371600	IMR90|chr8:67372200-67372600
IMR90|chr8:67370800-67371600	IMR90|chr8:67372600-67372800
IMR90|chr8:67372200-67372600	IMR90|chr8:67372600-67372800
IMR90|chr8:80672400-80672800	IMR90|chr8:80672800-80673000
IMR90|chr8:80672400-80672800	IMR90|chr8:80673000-80673400
IMR90|chr8:80672400-80672800	IMR90|chr8:80673600-80673800
IMR90|chr8:80672800-80673000	IMR90|chr8:80673000-80673400
IMR90|chr8:80672800-80673000	IMR90|chr8:80673600-80673800
IMR90|chr8:80673000-80673400	IMR90|chr8:80673600-80673800
IMR90|chr8:81914000-81914400	IMR90|chr8:81915200-81915400
IMR90|chr8:81914000-81914400	IMR90|chr8:81917000-81917200
IMR90|chr8:81915200-81915400	IMR90|chr8:81917000-81917200
IMR90|chr8:91998200-91998400	IMR90|chr8:91998400-91998600
IMR90|chr9:103352200-103352400	IMR90|chr9:103352600-103353400
IMR90|chr9:107611000-107611600	IMR90|chr9:107612600-107613400
IMR90|chr9:107618800-107619200	IMR90|chr9:107620200-107620800
