GM12878|chr10:101469347-101470000	GM12878|chr10:101470000-101470121
GM12878|chr12:11718600-11720068	GM12878|chr12:11720675-11723010
GM12878|chr12:11720165-11720583	GM12878|chr12:11720675-11723010
GM12878|chr12:11720675-11723010	GM12878|chr12:11723213-11723673
GM12878|chr12:11728866-11729805	GM12878|chr12:11729976-11730289
GM12878|chr12:11728866-11729805	GM12878|chr12:11730534-11731600
GM12878|chr12:11729976-11730289	GM12878|chr12:11730534-11731600
GM12878|chr12:11733600-11734016	GM12878|chr12:11734414-11734626
GM12878|chr12:118620000-118620107	GM12878|chr12:118620612-118621435
GM12878|chr12:118620000-118620107	GM12878|chr12:118621672-118621967
GM12878|chr12:118620612-118621435	GM12878|chr12:118621672-118621967
GM12878|chr1:211868066-211868180	GM12878|chr1:211868325-211868400
GM12878|chr1:211868066-211868180	GM12878|chr1:211868400-211869200
GM12878|chr1:211868066-211868180	GM12878|chr1:211869200-211869260
GM12878|chr1:211868066-211868180	GM12878|chr1:211869853-211870181
GM12878|chr1:211868325-211868400	GM12878|chr1:211868400-211869200
GM12878|chr1:211868325-211868400	GM12878|chr1:211869200-211869260
GM12878|chr1:211868325-211868400	GM12878|chr1:211869853-211870181
GM12878|chr1:211868325-211868400	GM12878|chr1:211870375-211871000
GM12878|chr1:211868400-211869200	GM12878|chr1:211869200-211869260
GM12878|chr1:211868400-211869200	GM12878|chr1:211869853-211870181
GM12878|chr1:211868400-211869200	GM12878|chr1:211870375-211871000
GM12878|chr1:211868400-211869200	GM12878|chr1:211871086-211871280
GM12878|chr1:211869200-211869260	GM12878|chr1:211869853-211870181
GM12878|chr1:211869200-211869260	GM12878|chr1:211870375-211871000
GM12878|chr1:211869200-211869260	GM12878|chr1:211871086-211871280
GM12878|chr1:211869853-211870181	GM12878|chr1:211870375-211871000
GM12878|chr1:211869853-211870181	GM12878|chr1:211871086-211871280
GM12878|chr1:211869853-211870181	GM12878|chr1:211871472-211871843
GM12878|chr1:211869853-211870181	GM12878|chr1:211872166-211872400
GM12878|chr1:211870375-211871000	GM12878|chr1:211871086-211871280
GM12878|chr1:211870375-211871000	GM12878|chr1:211871472-211871843
GM12878|chr1:211870375-211871000	GM12878|chr1:211872166-211872400
GM12878|chr1:211870375-211871000	GM12878|chr1:211872400-211872716
GM12878|chr1:211871086-211871280	GM12878|chr1:211871472-211871843
GM12878|chr1:211871086-211871280	GM12878|chr1:211872166-211872400
GM12878|chr1:211871086-211871280	GM12878|chr1:211872400-211872716
GM12878|chr1:211871472-211871843	GM12878|chr1:211872166-211872400
GM12878|chr1:211871472-211871843	GM12878|chr1:211872400-211872716
GM12878|chr1:211872166-211872400	GM12878|chr1:211872400-211872716
GM12878|chr12:11983000-11984122	GM12878|chr12:11984757-11985400
GM12878|chr12:11984757-11985400	GM12878|chr12:11986544-11987794
GM12878|chr12:11986544-11987794	GM12878|chr12:11987892-11990200
GM12878|chr12:120662236-120662498	GM12878|chr12:120662875-120663200
GM12878|chr12:120662236-120662498	GM12878|chr12:120663200-120664200
GM12878|chr12:120662236-120662498	GM12878|chr12:120664200-120664431
GM12878|chr12:120662875-120663200	GM12878|chr12:120663200-120664200
GM12878|chr12:120662875-120663200	GM12878|chr12:120664200-120664431
GM12878|chr12:120663200-120664200	GM12878|chr12:120664200-120664431
GM12878|chr12:120663200-120664200	GM12878|chr12:120666000-120666137
GM12878|chr12:120664200-120664431	GM12878|chr12:120666000-120666137
GM12878|chr12:120664200-120664431	GM12878|chr12:120666591-120666930
GM12878|chr12:120666000-120666137	GM12878|chr12:120666591-120666930
GM12878|chr12:12159417-12159743	GM12878|chr12:12159837-12161377
GM12878|chr12:12159837-12161377	GM12878|chr12:12161575-12162800
GM12878|chr12:121988671-121988901	GM12878|chr12:121989007-121989223
GM12878|chr12:121988671-121988901	GM12878|chr12:121989359-121989451
GM12878|chr12:121988671-121988901	GM12878|chr12:121989559-121989600
GM12878|chr12:121988671-121988901	GM12878|chr12:121989600-121989651
GM12878|chr12:121988671-121988901	GM12878|chr12:121989751-121990000
GM12878|chr12:121988671-121988901	GM12878|chr12:121990000-121990347
GM12878|chr12:121989007-121989223	GM12878|chr12:121989359-121989451
GM12878|chr12:121989007-121989223	GM12878|chr12:121989559-121989600
GM12878|chr12:121989007-121989223	GM12878|chr12:121989600-121989651
GM12878|chr12:121989007-121989223	GM12878|chr12:121989751-121990000
GM12878|chr12:121989007-121989223	GM12878|chr12:121990000-121990347
GM12878|chr12:121989359-121989451	GM12878|chr12:121989559-121989600
GM12878|chr12:121989359-121989451	GM12878|chr12:121989600-121989651
GM12878|chr12:121989359-121989451	GM12878|chr12:121989751-121990000
GM12878|chr12:121989359-121989451	GM12878|chr12:121990000-121990347
GM12878|chr12:121989359-121989451	GM12878|chr12:121991400-121991941
GM12878|chr12:121989559-121989600	GM12878|chr12:121989600-121989651
GM12878|chr12:121989559-121989600	GM12878|chr12:121989751-121990000
GM12878|chr12:121989559-121989600	GM12878|chr12:121990000-121990347
GM12878|chr12:121989559-121989600	GM12878|chr12:121991400-121991941
GM12878|chr12:121989600-121989651	GM12878|chr12:121989751-121990000
GM12878|chr12:121989600-121989651	GM12878|chr12:121990000-121990347
GM12878|chr12:121989600-121989651	GM12878|chr12:121991400-121991941
GM12878|chr12:121989751-121990000	GM12878|chr12:121990000-121990347
GM12878|chr12:121989751-121990000	GM12878|chr12:121991400-121991941
GM12878|chr12:121990000-121990347	GM12878|chr12:121991400-121991941
GM12878|chr12:121995341-121996000	GM12878|chr12:121997436-121997583
GM12878|chr12:121997436-121997583	GM12878|chr12:121997893-121998946
GM12878|chr12:123722600-123722732	GM12878|chr12:123722940-123723000
GM12878|chr1:2136000-2136110	GM12878|chr1:2136292-2136384
GM12878|chr1:2136000-2136110	GM12878|chr1:2136642-2136736
GM12878|chr1:2136000-2136110	GM12878|chr1:2137092-2137200
GM12878|chr1:2136292-2136384	GM12878|chr1:2136642-2136736
GM12878|chr1:2136292-2136384	GM12878|chr1:2137092-2137200
GM12878|chr1:2136642-2136736	GM12878|chr1:2137092-2137200
GM12878|chr12:14391793-14392000	GM12878|chr12:14393800-14394245
GM12878|chr12:14397309-14397731	GM12878|chr12:14397831-14397998
GM12878|chr12:14537200-14537659	GM12878|chr12:14537759-14537800
GM12878|chr12:14772282-14772382	GM12878|chr12:14772588-14772800
GM12878|chr12:14772282-14772382	GM12878|chr12:14772800-14772929
GM12878|chr12:14772588-14772800	GM12878|chr12:14772800-14772929
GM12878|chr1:224303800-224303884	GM12878|chr1:224304151-224304400
GM12878|chr1:224520872-224521081	GM12878|chr1:224521366-224522149
GM12878|chr12:24990966-24991800	GM12878|chr12:24993400-24993672
GM12878|chr1:226299566-226299949	GM12878|chr1:226300041-226300517
GM12878|chr1:226311200-226311339	GM12878|chr1:226312631-226312887
GM12878|chr1:227011571-227011600	GM12878|chr1:227011600-227011980
GM12878|chr1:227011571-227011600	GM12878|chr1:227012287-227013827
GM12878|chr1:227011571-227011600	GM12878|chr1:227013966-227014000
GM12878|chr1:227011600-227011980	GM12878|chr1:227012287-227013827
GM12878|chr1:227011600-227011980	GM12878|chr1:227013966-227014000
GM12878|chr1:227011600-227011980	GM12878|chr1:227014000-227014071
GM12878|chr1:227012287-227013827	GM12878|chr1:227013966-227014000
GM12878|chr1:227012287-227013827	GM12878|chr1:227014000-227014071
GM12878|chr1:227012287-227013827	GM12878|chr1:227015002-227015847
GM12878|chr1:227013966-227014000	GM12878|chr1:227014000-227014071
GM12878|chr1:227013966-227014000	GM12878|chr1:227015002-227015847
GM12878|chr1:227013966-227014000	GM12878|chr1:227016114-227016200
GM12878|chr1:227014000-227014071	GM12878|chr1:227015002-227015847
GM12878|chr1:227014000-227014071	GM12878|chr1:227016114-227016200
GM12878|chr1:227015002-227015847	GM12878|chr1:227016114-227016200
GM12878|chr12:27458000-27458259	GM12878|chr12:27459573-27459600
GM12878|chr12:27458000-27458259	GM12878|chr12:27459600-27459898
GM12878|chr12:27458000-27458259	GM12878|chr12:27460020-27460607
GM12878|chr12:27459573-27459600	GM12878|chr12:27459600-27459898
GM12878|chr12:27459573-27459600	GM12878|chr12:27460020-27460607
GM12878|chr12:27459573-27459600	GM12878|chr12:27461543-27461663
GM12878|chr12:27459600-27459898	GM12878|chr12:27460020-27460607
GM12878|chr12:27459600-27459898	GM12878|chr12:27461543-27461663
GM12878|chr12:27460020-27460607	GM12878|chr12:27461543-27461663
GM12878|chr12:27460020-27460607	GM12878|chr12:27462062-27463174
GM12878|chr12:27461543-27461663	GM12878|chr12:27462062-27463174
GM12878|chr1:231350741-231351000	GM12878|chr1:231351000-231351330
GM12878|chr1:231350741-231351000	GM12878|chr1:231351436-231351600
GM12878|chr1:231350741-231351000	GM12878|chr1:231351600-231351862
GM12878|chr1:231351000-231351330	GM12878|chr1:231351436-231351600
GM12878|chr1:231351000-231351330	GM12878|chr1:231351600-231351862
GM12878|chr1:231351436-231351600	GM12878|chr1:231351600-231351862
GM12878|chr12:31805733-31806159	GM12878|chr12:31806428-31806775
GM12878|chr1:234634061-234634179	GM12878|chr1:234634271-234634400
GM12878|chr1:234634061-234634179	GM12878|chr1:234634400-234634851
GM12878|chr1:234634061-234634179	GM12878|chr1:234635109-234637227
GM12878|chr1:234634271-234634400	GM12878|chr1:234634400-234634851
GM12878|chr1:234634271-234634400	GM12878|chr1:234635109-234637227
GM12878|chr1:234634400-234634851	GM12878|chr1:234635109-234637227
GM12878|chr1:234635109-234637227	GM12878|chr1:234637359-234637400
GM12878|chr1:234635109-234637227	GM12878|chr1:234637400-234637451
GM12878|chr1:234637359-234637400	GM12878|chr1:234637400-234637451
GM12878|chr1:234859066-234859600	GM12878|chr1:234860600-234861642
GM12878|chr1:234860600-234861642	GM12878|chr1:234862009-234863613
GM12878|chr1:234903725-234904000	GM12878|chr1:234904000-234904142
GM12878|chr1:234903725-234904000	GM12878|chr1:234904273-234904800
GM12878|chr1:234903725-234904000	GM12878|chr1:234904800-234905370
GM12878|chr1:234904000-234904142	GM12878|chr1:234904273-234904800
GM12878|chr1:234904000-234904142	GM12878|chr1:234904800-234905370
GM12878|chr1:234904273-234904800	GM12878|chr1:234904800-234905370
GM12878|chr1:234975485-234975739	GM12878|chr1:234976012-234976227
GM12878|chr1:234975485-234975739	GM12878|chr1:234976602-234976940
GM12878|chr1:234975485-234975739	GM12878|chr1:234977032-234977400
GM12878|chr1:234976012-234976227	GM12878|chr1:234976602-234976940
GM12878|chr1:234976012-234976227	GM12878|chr1:234977032-234977400
GM12878|chr1:234976602-234976940	GM12878|chr1:234977032-234977400
GM12878|chr1:235109249-235109342	GM12878|chr1:235110520-235110620
GM12878|chr1:235109249-235109342	GM12878|chr1:235110713-235111747
GM12878|chr1:235110520-235110620	GM12878|chr1:235110713-235111747
GM12878|chr1:235110713-235111747	GM12878|chr1:235112698-235114000
GM12878|chr1:235138783-235138981	GM12878|chr1:235140111-235140200
GM12878|chr1:235140111-235140200	GM12878|chr1:235140200-235143170
GM12878|chr1:235140200-235143170	GM12878|chr1:235143262-235143420
GM12878|chr1:235149702-235149873	GM12878|chr1:235150139-235152474
GM12878|chr1:24136556-24136600	GM12878|chr1:24136600-24136932
GM12878|chr1:24136556-24136600	GM12878|chr1:24137625-24137875
GM12878|chr1:24136600-24136932	GM12878|chr1:24137625-24137875
GM12878|chr1:24137625-24137875	GM12878|chr1:24139145-24139414
GM12878|chr1:242020483-242020582	GM12878|chr1:242020723-242020800
GM12878|chr12:4215922-4216200	GM12878|chr12:4216200-4216568
GM12878|chr12:4215922-4216200	GM12878|chr12:4216891-4217486
GM12878|chr12:4216200-4216568	GM12878|chr12:4216891-4217486
GM12878|chr12:4221430-4221651	GM12878|chr12:4221751-4221800
GM12878|chr12:4221430-4221651	GM12878|chr12:4221800-4222799
GM12878|chr12:4221751-4221800	GM12878|chr12:4221800-4222799
GM12878|chr12:46783600-46784000	GM12878|chr12:46785800-46785871
GM12878|chr12:46785800-46785871	GM12878|chr12:46786348-46786501
GM12878|chr12:46785800-46785871	GM12878|chr12:46786742-46786934
GM12878|chr12:46786348-46786501	GM12878|chr12:46786742-46786934
GM12878|chr12:47053738-47053882	GM12878|chr12:47054728-47054800
GM12878|chr12:47053738-47053882	GM12878|chr12:47054800-47055000
GM12878|chr12:47053738-47053882	GM12878|chr12:47055000-47055186
GM12878|chr12:47053738-47053882	GM12878|chr12:47055495-47055657
GM12878|chr12:47054728-47054800	GM12878|chr12:47054800-47055000
GM12878|chr12:47054728-47054800	GM12878|chr12:47055000-47055186
GM12878|chr12:47054728-47054800	GM12878|chr12:47055495-47055657
GM12878|chr12:47054800-47055000	GM12878|chr12:47055000-47055186
GM12878|chr12:47054800-47055000	GM12878|chr12:47055495-47055657
GM12878|chr12:47055000-47055186	GM12878|chr12:47055495-47055657
GM12878|chr12:49389084-49389216	GM12878|chr12:49390416-49390516
GM12878|chr12:49389084-49389216	GM12878|chr12:49390962-49391061
GM12878|chr12:49389084-49389216	GM12878|chr12:49391400-49391601
GM12878|chr12:49390416-49390516	GM12878|chr12:49390962-49391061
GM12878|chr12:49390416-49390516	GM12878|chr12:49391400-49391601
GM12878|chr12:49390962-49391061	GM12878|chr12:49391400-49391601
GM12878|chr1:2512208-2513378	GM12878|chr1:2514866-2514958
GM12878|chr1:2514866-2514958	GM12878|chr1:2515344-2516000
GM12878|chr1:25352001-25352722	GM12878|chr1:25352904-25355000
GM12878|chr12:56519601-56519982	GM12878|chr12:56520261-56521000
GM12878|chr12:57457480-57457600	GM12878|chr12:57458600-57458665
GM12878|chr12:57457480-57457600	GM12878|chr12:57458871-57459168
GM12878|chr12:57458600-57458665	GM12878|chr12:57458871-57459168
GM12878|chr12:6533006-6533474	GM12878|chr12:6534176-6534302
GM12878|chr12:6533006-6533474	GM12878|chr12:6534737-6534800
GM12878|chr12:6534176-6534302	GM12878|chr12:6534737-6534800
GM12878|chr12:6538000-6538224	GM12878|chr12:6538781-6538800
GM12878|chr12:6538000-6538224	GM12878|chr12:6538800-6540858
GM12878|chr12:6538781-6538800	GM12878|chr12:6538800-6540858
GM12878|chr12:6538781-6538800	GM12878|chr12:6540984-6541076
GM12878|chr12:6538800-6540858	GM12878|chr12:6540984-6541076
GM12878|chr12:6538800-6540858	GM12878|chr12:6541176-6541284
GM12878|chr12:6538800-6540858	GM12878|chr12:6541649-6542600
GM12878|chr12:6540984-6541076	GM12878|chr12:6541176-6541284
GM12878|chr12:6540984-6541076	GM12878|chr12:6541649-6542600
GM12878|chr12:6541176-6541284	GM12878|chr12:6541649-6542600
GM12878|chr12:6772800-6773000	GM12878|chr12:6773000-6773080
GM12878|chr12:678800-678910	GM12878|chr12:679400-679600
GM12878|chr12:678800-678910	GM12878|chr12:679600-679651
GM12878|chr12:679400-679600	GM12878|chr12:679600-679651
GM12878|chr12:684986-685278	GM12878|chr12:685583-686000
GM12878|chr12:684986-685278	GM12878|chr12:686000-686069
GM12878|chr12:685583-686000	GM12878|chr12:686000-686069
GM12878|chr1:26944787-26944800	GM12878|chr1:26944800-26945446
GM12878|chr1:26944787-26944800	GM12878|chr1:26945673-26946000
GM12878|chr1:26944800-26945446	GM12878|chr1:26945673-26946000
GM12878|chr12:75722815-75722913	GM12878|chr12:75723600-75723810
GM12878|chr12:75722815-75722913	GM12878|chr12:75724207-75724377
GM12878|chr12:75723600-75723810	GM12878|chr12:75724207-75724377
GM12878|chr12:75872010-75873000	GM12878|chr12:75873000-75873029
GM12878|chr12:75872010-75873000	GM12878|chr12:75873470-75873600
GM12878|chr12:75873000-75873029	GM12878|chr12:75873470-75873600
GM12878|chr12:76474600-76474676	GM12878|chr12:76474768-76475000
GM12878|chr12:775357-778712	GM12878|chr12:778973-779207
GM12878|chr12:778973-779207	GM12878|chr12:779723-779850
GM12878|chr12:778973-779207	GM12878|chr12:780354-780446
GM12878|chr12:779723-779850	GM12878|chr12:780354-780446
GM12878|chr12:785086-785243	GM12878|chr12:785912-787163
GM12878|chr12:785912-787163	GM12878|chr12:787409-787800
GM12878|chr12:8147569-8147600	GM12878|chr12:8147600-8147845
GM12878|chr12:8147569-8147600	GM12878|chr12:8148196-8148439
GM12878|chr12:8147600-8147845	GM12878|chr12:8148196-8148439
GM12878|chr1:28567000-28567128	GM12878|chr1:28567285-28567377
GM12878|chr1:28567000-28567128	GM12878|chr1:28567520-28567779
GM12878|chr1:28567000-28567128	GM12878|chr1:28568195-28568995
GM12878|chr1:28567000-28567128	GM12878|chr1:28569087-28569195
GM12878|chr1:28567000-28567128	GM12878|chr1:28569287-28569400
GM12878|chr1:28567000-28567128	GM12878|chr1:28569400-28569547
GM12878|chr1:28567285-28567377	GM12878|chr1:28567520-28567779
GM12878|chr1:28567285-28567377	GM12878|chr1:28568195-28568995
GM12878|chr1:28567285-28567377	GM12878|chr1:28569087-28569195
GM12878|chr1:28567285-28567377	GM12878|chr1:28569287-28569400
GM12878|chr1:28567285-28567377	GM12878|chr1:28569400-28569547
GM12878|chr1:28567520-28567779	GM12878|chr1:28568195-28568995
GM12878|chr1:28567520-28567779	GM12878|chr1:28569087-28569195
GM12878|chr1:28567520-28567779	GM12878|chr1:28569287-28569400
GM12878|chr1:28567520-28567779	GM12878|chr1:28569400-28569547
GM12878|chr1:28568195-28568995	GM12878|chr1:28569087-28569195
GM12878|chr1:28568195-28568995	GM12878|chr1:28569287-28569400
GM12878|chr1:28568195-28568995	GM12878|chr1:28569400-28569547
GM12878|chr1:28568195-28568995	GM12878|chr1:28570144-28570200
GM12878|chr1:28569087-28569195	GM12878|chr1:28569287-28569400
GM12878|chr1:28569087-28569195	GM12878|chr1:28569400-28569547
GM12878|chr1:28569087-28569195	GM12878|chr1:28570144-28570200
GM12878|chr1:28569287-28569400	GM12878|chr1:28569400-28569547
GM12878|chr1:28569287-28569400	GM12878|chr1:28570144-28570200
GM12878|chr1:28569400-28569547	GM12878|chr1:28570144-28570200
GM12878|chr1:28574200-28575059	GM12878|chr1:28575304-28576855
GM12878|chr12:89861899-89862179	GM12878|chr12:89862363-89862600
GM12878|chr12:89861899-89862179	GM12878|chr12:89862600-89863613
GM12878|chr12:89862363-89862600	GM12878|chr12:89862600-89863613
GM12878|chr12:89868350-89868457	GM12878|chr12:89868694-89869275
GM12878|chr1:29208408-29208552	GM12878|chr1:29208954-29209107
GM12878|chr1:29208408-29208552	GM12878|chr1:29210200-29210400
GM12878|chr1:29208408-29208552	GM12878|chr1:29210400-29210675
GM12878|chr1:29208954-29209107	GM12878|chr1:29210200-29210400
GM12878|chr1:29208954-29209107	GM12878|chr1:29210400-29210675
GM12878|chr1:29208954-29209107	GM12878|chr1:29210767-29211755
GM12878|chr1:29210200-29210400	GM12878|chr1:29210400-29210675
GM12878|chr1:29210200-29210400	GM12878|chr1:29210767-29211755
GM12878|chr1:29210200-29210400	GM12878|chr1:29211967-29212327
GM12878|chr1:29210400-29210675	GM12878|chr1:29210767-29211755
GM12878|chr1:29210400-29210675	GM12878|chr1:29211967-29212327
GM12878|chr1:29210767-29211755	GM12878|chr1:29211967-29212327
GM12878|chr12:92956955-92957323	GM12878|chr12:92957536-92957847
