K562|chr10:104800177-104801105	K562|chr10:104801197-104801569
K562|chr7:44896461-44896561	K562|chr7:44896909-44897000
K562|chr7:44959866-44960069	K562|chr7:44961178-44961200
K562|chr7:44959866-44960069	K562|chr7:44961200-44961771
K562|chr7:44961178-44961200	K562|chr7:44961200-44961771
K562|chr7:86559200-86559307	K562|chr7:86562518-86563270
K562|chr7:86768712-86770219	K562|chr7:86771363-86771455
K562|chr7:86768712-86770219	K562|chr7:86772593-86772848
K562|chr7:86771363-86771455	K562|chr7:86772593-86772848
K562|chr7:86771363-86771455	K562|chr7:86773631-86773778
K562|chr7:86772593-86772848	K562|chr7:86773631-86773778
K562|chr7:86773631-86773778	K562|chr7:86776995-86777000
K562|chr7:86773631-86773778	K562|chr7:86777000-86777095
K562|chr7:86776995-86777000	K562|chr7:86777000-86777095
K562|chr7:91522105-91522200	K562|chr7:91522200-91522563
K562|chr7:91522105-91522200	K562|chr7:91523048-91523504
K562|chr7:91522105-91522200	K562|chr7:91524055-91524557
K562|chr7:91522105-91522200	K562|chr7:91524667-91524863
K562|chr7:91522200-91522563	K562|chr7:91523048-91523504
K562|chr7:91522200-91522563	K562|chr7:91524055-91524557
K562|chr7:91522200-91522563	K562|chr7:91524667-91524863
K562|chr7:91523048-91523504	K562|chr7:91524055-91524557
K562|chr7:91523048-91523504	K562|chr7:91524667-91524863
K562|chr7:91524055-91524557	K562|chr7:91524667-91524863
K562|chr7:92090483-92090875	K562|chr7:92091170-92091200
K562|chr7:92090483-92090875	K562|chr7:92091200-92091270
K562|chr7:92091170-92091200	K562|chr7:92091200-92091270
K562|chr7:99589000-99589152	K562|chr7:99590626-99590827
K562|chr8:123695430-123695600	K562|chr8:123695600-123695877
K562|chr8:129187965-129188057	K562|chr8:129188754-129190106
K562|chr8:130697440-130697979	K562|chr8:130698510-130698645
K562|chr8:130697440-130697979	K562|chr8:130699056-130699229
K562|chr8:130698510-130698645	K562|chr8:130699056-130699229
K562|chr8:130698510-130698645	K562|chr8:130699402-130706000
K562|chr8:130699056-130699229	K562|chr8:130699402-130706000
K562|chr8:130699402-130706000	K562|chr8:130706800-130707456
K562|chr8:130706800-130707456	K562|chr8:130707898-130708972
K562|chr8:130706800-130707456	K562|chr8:130709235-130710776
K562|chr8:130707898-130708972	K562|chr8:130709235-130710776
K562|chr8:146020991-146021400	K562|chr8:146021400-146021521
K562|chr8:22753844-22754372	K562|chr8:22754580-22755179
K562|chr8:22754580-22755179	K562|chr8:22757310-22759481
K562|chr8:22757310-22759481	K562|chr8:22759927-22760263
K562|chr8:22773000-22773269	K562|chr8:22775781-22775800
K562|chr8:23330208-23330306	K562|chr8:23332099-23332261
K562|chr8:23330208-23330306	K562|chr8:23332524-23333353
K562|chr8:23332099-23332261	K562|chr8:23332524-23333353
K562|chr8:23332099-23332261	K562|chr8:23335281-23335373
K562|chr8:23332524-23333353	K562|chr8:23335281-23335373
K562|chr8:26498240-26498400	K562|chr8:26498400-26498800
K562|chr8:26498240-26498400	K562|chr8:26499200-26499755
K562|chr8:26498400-26498800	K562|chr8:26499200-26499755
K562|chr8:42030370-42030478	K562|chr8:42030570-42030808
K562|chr8:42649395-42649598	K562|chr8:42651200-42651314
K562|chr8:53619200-53619819	K562|chr8:53620191-53620362
K562|chr8:67829971-67830289	K562|chr8:67831900-67832212
K562|chr8:67829971-67830289	K562|chr8:67832485-67832577
K562|chr8:67831900-67832212	K562|chr8:67832485-67832577
K562|chr8:67839200-67840089	K562|chr8:67840419-67840626
K562|chr8:91223254-91223369	K562|chr8:91223738-91224120
K562|chr8:91223254-91223369	K562|chr8:91226830-91227000
K562|chr8:91223738-91224120	K562|chr8:91226830-91227000
K562|chr8:91223738-91224120	K562|chr8:91227000-91227071
K562|chr8:91226830-91227000	K562|chr8:91227000-91227071
K562|chr8:91232203-91232400	K562|chr8:91232400-91232802
K562|chr8:91232203-91232400	K562|chr8:91233138-91233600
K562|chr8:91232400-91232802	K562|chr8:91233138-91233600
K562|chr8:91237800-91238382	K562|chr8:91238503-91239292
K562|chr8:91237800-91238382	K562|chr8:91239384-91239800
K562|chr8:91238503-91239292	K562|chr8:91239384-91239800
K562|chr8:91239384-91239800	K562|chr8:91242209-91244232
K562|chr9:100680841-100681380	K562|chr9:100681759-100682000
K562|chr9:100686200-100687200	K562|chr9:100687200-100687360
K562|chr9:100686200-100687200	K562|chr9:100687840-100687932
K562|chr9:100687200-100687360	K562|chr9:100687840-100687932
K562|chr9:100701000-100701730	K562|chr9:100701826-100703706
K562|chr9:100739096-100739237	K562|chr9:100739910-100740010
K562|chr9:100739096-100739237	K562|chr9:100741090-100741546
K562|chr9:100739910-100740010	K562|chr9:100741090-100741546
K562|chr9:100739910-100740010	K562|chr9:100742060-100744800
K562|chr9:100741090-100741546	K562|chr9:100742060-100744800
K562|chr9:100999055-100999209	K562|chr9:100999480-100999615
K562|chr9:100999480-100999615	K562|chr9:101002612-101003330
K562|chr9:101002612-101003330	K562|chr9:101003422-101003765
K562|chr9:101002612-101003330	K562|chr9:101004000-101004092
K562|chr9:101002612-101003330	K562|chr9:101004269-101004460
K562|chr9:101003422-101003765	K562|chr9:101004000-101004092
K562|chr9:101003422-101003765	K562|chr9:101004269-101004460
K562|chr9:101004000-101004092	K562|chr9:101004269-101004460
K562|chr9:101008707-101008830	K562|chr9:101008928-101009000
K562|chr9:101008707-101008830	K562|chr9:101009000-101009022
K562|chr9:101008707-101008830	K562|chr9:101010272-101011725
K562|chr9:101008928-101009000	K562|chr9:101009000-101009022
K562|chr9:101008928-101009000	K562|chr9:101010272-101011725
K562|chr9:101009000-101009022	K562|chr9:101010272-101011725
K562|chr9:107508185-107508673	K562|chr9:107511800-107511914
K562|chr9:107511800-107511914	K562|chr9:107512628-107513097
K562|chr9:116061800-116061930	K562|chr9:116062022-116062303
K562|chr9:116061800-116061930	K562|chr9:116062500-116062600
K562|chr9:116061800-116061930	K562|chr9:116065306-116065527
K562|chr9:116062022-116062303	K562|chr9:116062500-116062600
K562|chr9:116062022-116062303	K562|chr9:116065306-116065527
K562|chr9:116062500-116062600	K562|chr9:116065306-116065527
K562|chr9:119222000-119222200	K562|chr9:119222200-119222205
K562|chr9:119222000-119222200	K562|chr9:119224575-119224671
K562|chr9:119222200-119222205	K562|chr9:119224575-119224671
K562|chr9:119224575-119224671	K562|chr9:119225723-119225933
K562|chr9:119224575-119224671	K562|chr9:119226782-119229599
K562|chr9:119225723-119225933	K562|chr9:119226782-119229599
K562|chr9:119226782-119229599	K562|chr9:119230150-119230505
K562|chr9:119226782-119229599	K562|chr9:119230773-119231125
K562|chr9:119226782-119229599	K562|chr9:119231224-119231452
K562|chr9:119226782-119229599	K562|chr9:119231554-119231672
K562|chr9:119230150-119230505	K562|chr9:119230773-119231125
K562|chr9:119230150-119230505	K562|chr9:119231224-119231452
K562|chr9:119230150-119230505	K562|chr9:119231554-119231672
K562|chr9:119230150-119230505	K562|chr9:119232624-119232747
K562|chr9:119230150-119230505	K562|chr9:119233006-119234025
K562|chr9:119230773-119231125	K562|chr9:119231224-119231452
K562|chr9:119230773-119231125	K562|chr9:119231554-119231672
K562|chr9:119230773-119231125	K562|chr9:119232624-119232747
K562|chr9:119230773-119231125	K562|chr9:119233006-119234025
K562|chr9:119230773-119231125	K562|chr9:119234117-119234833
K562|chr9:119231224-119231452	K562|chr9:119231554-119231672
K562|chr9:119231224-119231452	K562|chr9:119232624-119232747
K562|chr9:119231224-119231452	K562|chr9:119233006-119234025
K562|chr9:119231224-119231452	K562|chr9:119234117-119234833
K562|chr9:119231554-119231672	K562|chr9:119232624-119232747
K562|chr9:119231554-119231672	K562|chr9:119233006-119234025
K562|chr9:119231554-119231672	K562|chr9:119234117-119234833
K562|chr9:119232624-119232747	K562|chr9:119233006-119234025
K562|chr9:119232624-119232747	K562|chr9:119234117-119234833
K562|chr9:119233006-119234025	K562|chr9:119234117-119234833
K562|chr9:119234117-119234833	K562|chr9:119237467-119237738
K562|chr9:119243141-119243304	K562|chr9:119246279-119246400
K562|chr9:119243141-119243304	K562|chr9:119246400-119246684
K562|chr9:119246279-119246400	K562|chr9:119246400-119246684
K562|chr9:127457719-127457991	K562|chr9:127458388-127458705
K562|chr9:127457719-127457991	K562|chr9:127460600-127460901
K562|chr9:127458388-127458705	K562|chr9:127460600-127460901
K562|chr9:127458388-127458705	K562|chr9:127461485-127461577
K562|chr9:127460600-127460901	K562|chr9:127461485-127461577
K562|chr9:127483368-127483400	K562|chr9:127483400-127483915
K562|chr9:128136733-128136800	K562|chr9:128136800-128137066
K562|chr9:129719701-129719904	K562|chr9:129720056-129720230
K562|chr9:129719701-129719904	K562|chr9:129720792-129720989
K562|chr9:129720056-129720230	K562|chr9:129720792-129720989
K562|chr9:130679400-130679532	K562|chr9:130679638-130679800
K562|chr9:130679400-130679532	K562|chr9:130680562-130681400
K562|chr9:130679400-130679532	K562|chr9:130681492-130681999
K562|chr9:130679638-130679800	K562|chr9:130680562-130681400
K562|chr9:130679638-130679800	K562|chr9:130681492-130681999
K562|chr9:130680562-130681400	K562|chr9:130681492-130681999
K562|chr9:130680562-130681400	K562|chr9:130684155-130684285
K562|chr9:130681492-130681999	K562|chr9:130684155-130684285
K562|chr9:130688780-130688950	K562|chr9:130689042-130689471
K562|chr9:130688780-130688950	K562|chr9:130689782-130690494
K562|chr9:130688780-130688950	K562|chr9:130690655-130690800
K562|chr9:130688780-130688950	K562|chr9:130690800-130691000
K562|chr9:130689042-130689471	K562|chr9:130689782-130690494
K562|chr9:130689042-130689471	K562|chr9:130690655-130690800
K562|chr9:130689042-130689471	K562|chr9:130690800-130691000
K562|chr9:130689042-130689471	K562|chr9:130692600-130692630
K562|chr9:130689782-130690494	K562|chr9:130690655-130690800
K562|chr9:130689782-130690494	K562|chr9:130690800-130691000
K562|chr9:130689782-130690494	K562|chr9:130692600-130692630
K562|chr9:130690655-130690800	K562|chr9:130690800-130691000
K562|chr9:130690655-130690800	K562|chr9:130692600-130692630
K562|chr9:130690800-130691000	K562|chr9:130692600-130692630
K562|chr9:131177815-131177907	K562|chr9:131181334-131181600
K562|chr9:131181334-131181600	K562|chr9:131181600-131182200
K562|chr9:132008418-132008600	K562|chr9:132008600-132009323
K562|chr9:132008418-132008600	K562|chr9:132009422-132009577
K562|chr9:132008600-132009323	K562|chr9:132009422-132009577
K562|chr9:132444600-132444800	K562|chr9:132444800-132444825
K562|chr9:132444600-132444800	K562|chr9:132444917-132445061
K562|chr9:132444600-132444800	K562|chr9:132446632-132447320
K562|chr9:132444800-132444825	K562|chr9:132444917-132445061
K562|chr9:132444800-132444825	K562|chr9:132446632-132447320
K562|chr9:132444917-132445061	K562|chr9:132446632-132447320
K562|chr9:132545949-132546049	K562|chr9:132548806-132548995
K562|chr9:132548806-132548995	K562|chr9:132550299-132550563
K562|chr9:132548806-132548995	K562|chr9:132552185-132552200
K562|chr9:132548806-132548995	K562|chr9:132552200-132553000
K562|chr9:132550299-132550563	K562|chr9:132552185-132552200
K562|chr9:132550299-132550563	K562|chr9:132552200-132553000
K562|chr9:132552185-132552200	K562|chr9:132552200-132553000
K562|chr9:132911860-132912200	K562|chr9:132912200-132912370
K562|chr9:132911860-132912200	K562|chr9:132912953-132913371
K562|chr9:132912200-132912370	K562|chr9:132912953-132913371
K562|chr9:132934024-132934693	K562|chr9:132934816-132935189
K562|chr9:132934024-132934693	K562|chr9:132935699-132935978
K562|chr9:132934816-132935189	K562|chr9:132935699-132935978
K562|chr9:132950000-132950042	K562|chr9:132951237-132951479
K562|chr9:133319949-133320960	K562|chr9:133321804-133322207
K562|chr9:133319949-133320960	K562|chr9:133323312-133323703
K562|chr9:133321804-133322207	K562|chr9:133323312-133323703
K562|chr9:133327148-133327397	K562|chr9:133329026-133329154
K562|chr9:134205836-134207143	K562|chr9:134207793-134208028
K562|chr9:134205836-134207143	K562|chr9:134210073-134210283
K562|chr9:134207793-134208028	K562|chr9:134210073-134210283
K562|chr9:134222873-134223343	K562|chr9:134225175-134225200
K562|chr9:134222873-134223343	K562|chr9:134225800-134225917
K562|chr9:134225175-134225200	K562|chr9:134225800-134225917
K562|chr9:134609067-134609449	K562|chr9:134611956-134612251
K562|chr9:138875644-138875800	K562|chr9:138875800-138876074
K562|chr9:138875644-138875800	K562|chr9:138876174-138876600
K562|chr9:138875644-138875800	K562|chr9:138877000-138877171
K562|chr9:138875800-138876074	K562|chr9:138876174-138876600
K562|chr9:138875800-138876074	K562|chr9:138877000-138877171
K562|chr9:138876174-138876600	K562|chr9:138877000-138877171
K562|chr9:139937675-139937861	K562|chr9:139940541-139941031
K562|chr9:140121886-140121978	K562|chr9:140122551-140122767
K562|chr9:140121886-140121978	K562|chr9:140123206-140123368
K562|chr9:140122551-140122767	K562|chr9:140123206-140123368
K562|chr9:140188622-140188800	K562|chr9:140189283-140189866
K562|chr9:140188622-140188800	K562|chr9:140190400-140190428
K562|chr9:140188622-140188800	K562|chr9:140190528-140190666
K562|chr9:140188622-140188800	K562|chr9:140190759-140191400
K562|chr9:140189283-140189866	K562|chr9:140190400-140190428
K562|chr9:140189283-140189866	K562|chr9:140190528-140190666
K562|chr9:140189283-140189866	K562|chr9:140190759-140191400
K562|chr9:140190400-140190428	K562|chr9:140190528-140190666
K562|chr9:140190400-140190428	K562|chr9:140190759-140191400
K562|chr9:140190528-140190666	K562|chr9:140190759-140191400
K562|chr9:140202107-140202408	K562|chr9:140202556-140203002
K562|chr9:140324299-140324400	K562|chr9:140325000-140325038
K562|chr9:140335768-140336282	K562|chr9:140339588-140339765
K562|chr9:140339588-140339765	K562|chr9:140340060-140340359
K562|chr9:140426978-140427200	K562|chr9:140427200-140427237
K562|chr9:140426978-140427200	K562|chr9:140429085-140429756
K562|chr9:140427200-140427237	K562|chr9:140429085-140429756
K562|chr9:140429085-140429756	K562|chr9:140431385-140431600
K562|chr9:140429085-140429756	K562|chr9:140431600-140431609
K562|chr9:140431385-140431600	K562|chr9:140431600-140431609
K562|chr9:140444666-140444858	K562|chr9:140445006-140445098
K562|chr9:27457355-27457804	K562|chr9:27458736-27458864
K562|chr9:27457355-27457804	K562|chr9:27460638-27461095
K562|chr9:27458736-27458864	K562|chr9:27460638-27461095
K562|chr9:27460638-27461095	K562|chr9:27462462-27463074
K562|chr9:33375237-33376510	K562|chr9:33377153-33377438
K562|chr9:38389504-38389719	K562|chr9:38390374-38390400
K562|chr9:38389504-38389719	K562|chr9:38390400-38391142
K562|chr9:38390374-38390400	K562|chr9:38390400-38391142
K562|chr9:4748681-4748857	K562|chr9:4750366-4750637
K562|chr9:4762497-4762589	K562|chr9:4762727-4763646
K562|chr9:4768836-4769021	K562|chr9:4769394-4769628
K562|chr9:71317087-71317200	K562|chr9:71317200-71317213
K562|chr9:71317087-71317200	K562|chr9:71317439-71317600
K562|chr9:71317087-71317200	K562|chr9:71317600-71317705
K562|chr9:71317200-71317213	K562|chr9:71317439-71317600
K562|chr9:71317200-71317213	K562|chr9:71317600-71317705
K562|chr9:71317439-71317600	K562|chr9:71317600-71317705
K562|chr9:71390002-71390134	K562|chr9:71392246-71392658
K562|chr9:71390002-71390134	K562|chr9:71392827-71393000
K562|chr9:71392246-71392658	K562|chr9:71392827-71393000
K562|chr9:80593030-80593284	K562|chr9:80596291-80596595
K562|chrX:10141480-10142017	K562|chrX:10143490-10143690
K562|chrX:10143490-10143690	K562|chrX:10146406-10146838
K562|chrX:10143490-10143690	K562|chrX:10146960-10147479
K562|chrX:10146406-10146838	K562|chrX:10146960-10147479
K562|chrX:133670935-133671123	K562|chrX:133671477-133671643
K562|chrX:13759569-13759600	K562|chrX:13759600-13759702
K562|chrX:13759569-13759600	K562|chrX:13760954-13761150
K562|chrX:13759600-13759702	K562|chrX:13760954-13761150
K562|chrX:151806108-151806200	K562|chrX:151806200-151806283
K562|chrX:151806108-151806200	K562|chrX:151806454-151806800
K562|chrX:151806108-151806200	K562|chrX:151808539-151808791
K562|chrX:151806200-151806283	K562|chrX:151806454-151806800
K562|chrX:151806200-151806283	K562|chrX:151808539-151808791
K562|chrX:151806454-151806800	K562|chrX:151808539-151808791
K562|chrX:151816201-151816800	K562|chrX:151816800-151816831
K562|chrX:23913238-23913331	K562|chrX:23914734-23914993
K562|chrX:23914734-23914993	K562|chrX:23918385-23918623
K562|chrX:39969800-39969945	K562|chrX:39970212-39970318
K562|chrX:39969800-39969945	K562|chrX:39971078-39971439
K562|chrX:39970212-39970318	K562|chrX:39971078-39971439
K562|chrX:40118301-40118447	K562|chrX:40119601-40119769
K562|chrX:40118301-40118447	K562|chrX:40121378-40121892
K562|chrX:40119601-40119769	K562|chrX:40121378-40121892
K562|chrX:40119601-40119769	K562|chrX:40122549-40122641
K562|chrX:40119601-40119769	K562|chrX:40122947-40123152
K562|chrX:40121378-40121892	K562|chrX:40122549-40122641
K562|chrX:40121378-40121892	K562|chrX:40122947-40123152
K562|chrX:40121378-40121892	K562|chrX:40124612-40124756
K562|chrX:40122549-40122641	K562|chrX:40122947-40123152
K562|chrX:40122549-40122641	K562|chrX:40124612-40124756
K562|chrX:40122549-40122641	K562|chrX:40125381-40125497
K562|chrX:40122549-40122641	K562|chrX:40125616-40125800
K562|chrX:40122947-40123152	K562|chrX:40124612-40124756
K562|chrX:40122947-40123152	K562|chrX:40125381-40125497
K562|chrX:40122947-40123152	K562|chrX:40125616-40125800
K562|chrX:40124612-40124756	K562|chrX:40125381-40125497
K562|chrX:40124612-40124756	K562|chrX:40125616-40125800
K562|chrX:40125381-40125497	K562|chrX:40125616-40125800
K562|chrX:47382676-47382824	K562|chrX:47383117-47383493
K562|chrX:47571481-47572400	K562|chrX:47572400-47572638
K562|chrX:48350718-48351200	K562|chrX:48351200-48351214
K562|chrX:48355099-48355342	K562|chrX:48356842-48356963
K562|chrX:48372045-48372341	K562|chrX:48372890-48373018
K562|chrX:53342587-53342870	K562|chrX:53345295-53345735
K562|chrX:70219678-70219771	K562|chrX:70219945-70220309
